,t_real,t_feels_like,humidity,wind_speed,t_percent
12002,14.5,12.38025,74.5,12.0,44.285714285714285
12003,14.0,11.478,77.0,16.0,42.857142857142854
12004,14.0,11.228,77.0,18.5,42.857142857142854
12005,14.0,11.548,82.0,16.0,42.857142857142854
12006,14.0,11.931999999999999,88.0,13.0,42.857142857142854
12007,15.0,12.43,82.0,18.0,45.714285714285715
12008,15.0,12.042499999999999,79.5,21.5,45.714285714285715
12009,15.0,11.855,77.0,23.0,45.714285714285715
12010,15.5,12.55475,74.5,21.0,47.14285714285714
12011,15.0,11.755,77.0,24.0,45.714285714285715
12012,15.5,12.25475,74.5,24.0,47.14285714285714
12013,16.0,12.652000000000001,72.0,25.0,48.57142857142857
12014,16.5,13.155000000000001,70.0,25.0,50.0
12015,17.5,13.935,62.0,26.5,52.85714285714286
12016,18.0,14.616,62.0,25.0,54.285714285714285
12017,18.0,14.315999999999999,62.0,28.0,54.285714285714285
12018,17.5,13.998750000000001,68.5,27.0,52.85714285714286
12019,17.0,13.882500000000002,72.5,23.5,51.42857142857142
12020,16.5,13.736999999999998,78.0,20.5,50.0
12021,16.5,14.2375,75.0,15.0,50.0
12025,16.0,14.032,77.0,12.0,48.57142857142857
12026,16.0,13.792,74.5,14.0,48.57142857142857
12027,15.0,12.355,77.0,18.0,45.714285714285715
12028,14.0,11.548,82.0,16.0,42.857142857142854
12029,14.0,11.913,79.5,12.0,42.857142857142854
12033,13.0,10.801,77.0,12.0,40.0
12034,13.0,10.868500000000001,74.5,11.0,40.0
12044,17.0,14.7775,57.5,12.0,51.42857142857142
12045,14.0,11.812999999999999,79.5,13.0,42.857142857142854
12051,14.0,11.777999999999999,77.0,13.0,42.857142857142854
12052,14.0,11.543,74.5,15.0,42.857142857142854
12053,14.0,11.373000000000001,69.5,16.0,42.857142857142854
12054,13.0,10.471,67.0,14.0,40.0
12055,12.5,9.7375,67.0,16.0,38.57142857142858
12056,12.0,9.104000000000001,67.0,17.0,37.142857142857146
12057,11.0,8.4195,74.5,14.0,34.285714285714285
12058,12.0,9.264000000000001,72.0,16.0,37.142857142857146
12059,13.5,10.577499999999999,65.0,18.0,41.42857142857143
12060,14.5,11.6845,61.0,17.0,44.285714285714285
12061,16.0,12.93,55.0,19.5,48.57142857142857
12062,16.5,13.658000000000001,52.0,17.0,50.0
12063,17.0,14.133,49.0,17.0,51.42857142857142
12064,17.5,14.48125,47.5,18.5,52.85714285714286
12065,18.0,15.527999999999999,46.0,13.0,54.285714285714285
12066,18.0,15.401,44.5,14.0,54.285714285714285
12067,18.5,15.967749999999999,41.5,13.0,55.714285714285715
12068,18.5,16.17875,47.5,12.0,55.714285714285715
12069,18.0,15.209,50.5,17.0,54.285714285714285
12070,17.0,14.292499999999997,52.5,16.0,51.42857142857142
12071,16.5,14.048750000000002,57.5,14.0,50.0
12072,15.0,12.557500000000001,70.5,15.0,45.714285714285715
12073,13.5,11.447500000000002,85.0,12.0,41.42857142857143
12076,11.5,9.21425,79.5,12.0,35.714285714285715
12082,11.0,8.491999999999999,72.0,13.0,34.285714285714285
12083,12.0,9.304,67.0,15.0,37.142857142857146
12084,13.5,10.442499999999999,55.0,18.0,41.42857142857143
12085,15.0,11.7925,49.5,19.5,45.714285714285715
12086,15.0,11.715,51.0,20.5,45.714285714285715
12087,15.0,12.225,55.0,16.0,45.714285714285715
12088,16.0,13.0,50.0,18.0,48.57142857142857
12089,16.0,12.768,48.0,20.0,48.57142857142857
12090,16.5,13.3755,47.0,19.0,50.0
12091,16.5,13.0425,45.0,22.0,50.0
12092,16.0,12.368,48.0,24.0,48.57142857142857
12093,15.5,12.294,48.0,19.5,47.14285714285714
12094,14.5,11.0975,55.0,22.0,44.285714285714285
12095,13.0,9.767,59.0,20.0,40.0
12096,11.5,8.297500000000001,65.0,19.5,35.714285714285715
12097,11.0,8.382,62.0,13.0,34.285714285714285
12098,11.0,8.537,67.0,12.0,34.285714285714285
12099,11.0,7.732000000000001,62.0,19.5,34.285714285714285
12100,10.5,7.677250000000001,64.5,15.0,32.857142857142854
12101,10.0,7.344999999999999,64.5,13.0,31.428571428571427
12102,10.0,7.07,67.0,16.0,31.428571428571427
12103,10.0,7.57,67.0,11.0,31.428571428571427
12104,10.0,7.17,67.0,15.0,31.428571428571427
12105,10.0,7.3100000000000005,71.0,14.0,31.428571428571427
12106,10.0,7.334999999999999,73.5,14.0,31.428571428571427
12107,10.0,7.359999999999999,76.0,14.0,31.428571428571427
12108,10.0,7.52,82.0,13.0,31.428571428571427
12109,11.0,8.647,77.0,12.0,34.285714285714285
12110,11.0,8.647,77.0,12.0,34.285714285714285
12111,11.5,9.25675,74.5,11.0,35.714285714285715
12113,12.0,9.764000000000001,72.0,11.0,37.142857142857146
12139,19.0,16.659499999999998,50.5,13.0,57.14285714285714
12140,18.0,14.68,60.0,24.0,54.285714285714285
12141,17.0,14.088000000000001,64.0,20.0,51.42857142857142
12142,16.0,13.238000000000001,68.0,18.5,48.57142857142857
12143,15.0,12.12,68.0,19.0,45.714285714285715
12144,13.5,10.9395,77.0,16.0,41.42857142857143
12145,13.5,11.07325,79.5,15.0,41.42857142857143
12146,13.0,10.466000000000001,82.0,16.0,40.0
12147,12.5,9.725,82.0,18.0,38.57142857142858
12148,12.0,9.484,82.0,15.0,37.142857142857146
12149,11.0,8.668,88.0,13.0,34.285714285714285
12150,11.0,8.468,88.0,15.0,34.285714285714285
12151,11.0,8.468,88.0,15.0,34.285714285714285
12152,11.0,8.735000000000001,85.0,12.0,34.285714285714285
12153,12.0,9.764000000000001,72.0,11.0,37.142857142857146
12154,12.5,9.76875,69.5,16.0,38.57142857142858
12155,13.0,10.503499999999999,69.5,14.0,40.0
12156,14.5,12.242500000000001,65.0,12.0,44.285714285714285
12157,15.5,13.276500000000002,63.0,12.0,47.14285714285714
12158,17.0,14.402999999999999,59.0,16.0,51.42857142857142
12159,18.0,15.235,57.5,18.0,54.285714285714285
12160,19.0,16.088,52.0,19.0,57.14285714285714
12161,19.5,17.02375,52.5,15.0,58.57142857142858
12162,20.0,17.56,53.0,15.0,60.0
12163,20.0,17.46,58.0,17.0,60.0
12164,19.0,16.342000000000002,68.0,19.5,57.14285714285714
12165,18.5,15.758,68.0,20.0,55.714285714285715
12166,17.0,14.440999999999999,73.0,18.0,51.42857142857142
12167,15.5,12.93225,79.5,18.0,47.14285714285714
12168,15.0,12.4925,79.5,17.0,45.714285714285715
12169,14.0,11.548,82.0,16.0,42.857142857142854
12170,14.0,11.847999999999999,82.0,13.0,42.857142857142854
12171,13.0,11.005,85.0,11.0,40.0
12177,11.0,8.668,88.0,13.0,34.285714285714285
12178,11.0,8.434000000000001,94.0,16.0,34.285714285714285
12182,15.0,12.879999999999999,72.0,12.0,45.714285714285715
12186,19.0,16.94,60.0,12.0,57.14285714285714
12187,19.0,16.778000000000002,62.0,14.0,57.14285714285714
12188,18.5,16.221,66.0,15.0,55.714285714285715
12189,17.5,14.88375,70.5,18.5,52.85714285714286
12190,16.5,14.055,70.0,16.0,50.0
12191,15.5,13.315999999999999,72.0,13.0,47.14285714285714
12192,14.0,11.878,77.0,12.0,42.857142857142854
12194,14.0,11.742999999999999,74.5,13.0,42.857142857142854
12195,12.5,10.3625,77.0,11.0,38.57142857142858
12201,10.5,8.1925,85.0,12.0,32.857142857142854
12202,11.0,8.601999999999999,82.0,13.0,34.285714285714285
12203,11.0,8.668,88.0,13.0,34.285714285714285
12204,12.0,9.384,82.0,16.0,37.142857142857146
12205,13.0,10.2335,79.5,18.0,40.0
12206,14.0,11.677999999999999,77.0,14.0,42.857142857142854
12207,14.5,11.852749999999999,79.5,18.0,44.285714285714285
12208,16.5,13.705000000000002,70.0,19.5,50.0
12209,16.0,13.552000000000001,72.0,16.0,48.57142857142857
12210,18.0,15.402000000000001,64.0,17.5,54.285714285714285
12211,18.0,15.373999999999999,68.0,18.5,54.285714285714285
12212,18.5,15.721,66.0,20.0,55.714285714285715
12213,18.0,15.488,66.0,17.0,54.285714285714285
12214,17.5,14.98375,70.5,17.5,52.85714285714286
12215,15.5,12.95475,74.5,17.0,47.14285714285714
12216,14.5,12.252749999999999,79.5,14.0,44.285714285714285
12217,13.5,11.206999999999999,82.0,14.0,41.42857142857143
12218,13.0,10.805,85.0,13.0,40.0
12219,13.0,10.805,85.0,13.0,40.0
12220,13.0,10.444,88.0,17.0,40.0
12221,13.0,10.666,82.0,14.0,40.0
12222,13.0,10.366000000000001,82.0,17.0,40.0
12223,12.5,9.9625,85.0,16.0,38.57142857142858
12224,12.5,9.575000000000001,82.0,19.5,38.57142857142858
12225,12.0,9.456000000000001,88.0,16.0,37.142857142857146
12226,13.0,10.116000000000001,82.0,19.5,40.0
12227,13.0,10.266,82.0,18.0,40.0
12228,13.0,10.216000000000001,82.0,18.5,40.0
12229,13.0,10.366000000000001,82.0,17.0,40.0
12230,14.0,11.213,79.5,19.0,42.857142857142854
12231,15.0,12.105,77.0,20.5,45.714285714285715
12232,15.0,11.955000000000002,77.0,22.0,45.714285714285715
12233,15.5,12.35475,74.5,23.0,47.14285714285714
12234,16.0,12.888000000000002,68.0,22.0,48.57142857142857
12235,17.0,13.922,66.0,22.0,51.42857142857142
12236,17.0,13.722,66.0,24.0,51.42857142857142
12237,17.0,13.888000000000002,64.0,22.0,51.42857142857142
12238,17.0,13.503,59.0,25.0,51.42857142857142
12239,16.0,12.575999999999999,61.0,24.0,48.57142857142857
12240,16.0,12.876,61.0,21.0,48.57142857142857
12241,15.0,11.67,68.0,23.5,45.714285714285715
12242,14.5,10.9425,65.0,25.0,44.285714285714285
12243,14.0,10.373000000000001,69.5,26.0,42.857142857142854
12244,13.5,10.30575,74.5,22.0,41.42857142857143
12245,13.0,9.300999999999998,77.0,27.0,40.0
12246,12.5,8.79375,79.5,27.0,38.57142857142858
12247,12.0,7.984,82.0,30.0,37.142857142857146
12248,12.0,8.283999999999999,82.0,27.0,37.142857142857146
12249,12.0,8.32,85.0,27.0,37.142857142857146
12250,11.0,7.734000000000002,94.0,23.0,34.285714285714285
12251,11.0,8.034,94.0,20.0,34.285714285714285
12252,11.0,7.334,94.0,27.0,34.285714285714285
12253,11.0,7.834,94.0,22.0,34.285714285714285
12254,12.0,8.756,88.0,23.0,37.142857142857146
12255,12.0,8.556000000000001,88.0,25.0,37.142857142857146
12256,13.0,9.866,82.0,22.0,40.0
12257,13.0,9.566,82.0,25.0,40.0
12258,13.0,10.044,88.0,21.0,40.0
12259,13.0,9.466000000000001,82.0,26.0,40.0
12260,13.0,9.266000000000002,82.0,28.0,40.0
12261,13.0,9.766000000000002,82.0,23.0,40.0
12262,13.0,9.994,88.0,21.5,40.0
12263,13.0,9.994,88.0,21.5,40.0
12264,13.0,10.544,88.0,16.0,40.0
12265,13.0,10.194,88.0,19.5,40.0
12266,13.0,10.444,88.0,17.0,40.0
12267,13.0,10.444,88.0,17.0,40.0
12268,13.0,10.744,88.0,14.0,40.0
12269,13.0,10.644,88.0,15.0,40.0
12271,13.0,10.944,88.0,12.0,40.0
12272,12.0,9.728,94.0,14.0,37.142857142857146
12273,12.0,9.728,94.0,14.0,37.142857142857146
12274,12.5,10.0375,91.0,16.0,38.57142857142858
12275,13.0,10.544,88.0,16.0,40.0
12276,13.0,10.244,88.0,19.0,40.0
12277,13.0,10.144,88.0,20.0,40.0
12278,13.0,9.943999999999999,88.0,22.0,40.0
12279,13.0,10.344,88.0,18.0,40.0
12280,13.0,10.244,88.0,19.0,40.0
12281,13.0,10.244,88.0,19.0,40.0
12282,13.0,10.294,88.0,18.5,40.0
12283,13.0,10.194,88.0,19.5,40.0
12284,13.0,9.943999999999999,88.0,22.0,40.0
12285,13.0,10.444,88.0,17.0,40.0
12286,13.0,10.344,88.0,18.0,40.0
12287,12.5,9.6875,91.0,19.5,38.57142857142858
12288,12.0,9.028,94.0,21.0,37.142857142857146
12289,12.0,8.828,94.0,23.0,37.142857142857146
12290,12.0,9.206000000000001,88.0,18.5,37.142857142857146
12291,12.0,9.306000000000001,88.0,17.5,37.142857142857146
12292,11.0,8.034,94.0,20.0,34.285714285714285
12293,11.0,8.234,94.0,18.0,34.285714285714285
12294,11.0,8.068,88.0,19.0,34.285714285714285
12295,11.0,8.468,88.0,15.0,34.285714285714285
12296,11.0,8.268,88.0,17.0,34.285714285714285
12297,11.0,8.018,88.0,19.5,34.285714285714285
12298,11.0,7.751999999999999,82.0,21.5,34.285714285714285
12299,11.0,7.701999999999998,82.0,22.0,34.285714285714285
12300,11.0,7.852,82.0,20.5,34.285714285714285
12301,12.0,9.004000000000001,79.5,19.5,37.142857142857146
12302,12.0,8.654,79.5,23.0,37.142857142857146
12303,12.0,8.554,79.5,24.0,37.142857142857146
12304,12.0,8.623999999999999,77.0,23.0,37.142857142857146
12305,12.0,8.454,79.5,25.0,37.142857142857146
12306,12.0,8.584,82.0,24.0,37.142857142857146
12307,12.0,8.924,77.0,20.0,37.142857142857146
12308,12.0,8.873999999999999,77.0,20.5,37.142857142857146
12309,12.0,9.123999999999999,77.0,18.0,37.142857142857146
12310,11.0,7.802,82.0,21.0,34.285714285714285
12311,11.0,7.952,82.0,19.5,34.285714285714285
12312,11.0,8.001999999999999,82.0,19.0,34.285714285714285
12313,11.0,8.202,82.0,17.0,34.285714285714285
12314,10.0,7.1800000000000015,88.0,17.0,31.428571428571427
12315,10.0,7.280000000000001,88.0,16.0,31.428571428571427
12316,10.0,7.48,88.0,14.0,31.428571428571427
12317,10.0,7.58,88.0,13.0,31.428571428571427
12318,10.0,7.58,88.0,13.0,31.428571428571427
12319,10.0,7.48,88.0,14.0,31.428571428571427
12320,10.0,7.48,88.0,14.0,31.428571428571427
12321,10.0,7.6800000000000015,88.0,12.0,31.428571428571427
12322,10.0,7.549999999999999,85.0,13.0,31.428571428571427
12323,10.0,7.449999999999999,85.0,14.0,31.428571428571427
12324,10.5,7.761000000000001,82.0,16.0,32.857142857142854
12325,11.0,8.501999999999999,82.0,14.0,34.285714285714285
12326,11.5,9.114249999999998,79.5,13.0,35.714285714285715
12327,12.0,9.623999999999999,77.0,13.0,37.142857142857146
12328,12.0,9.623999999999999,77.0,13.0,37.142857142857146
12329,13.0,10.700999999999999,77.0,13.0,40.0
12330,13.0,10.401,77.0,16.0,40.0
12331,13.0,10.700999999999999,77.0,13.0,40.0
12332,13.0,10.901,77.0,11.0,40.0
12333,12.0,9.719999999999999,85.0,13.0,37.142857142857146
12351,16.0,14.227999999999998,83.0,11.0,48.57142857142857
12352,17.5,15.712499999999999,75.0,11.0,52.85714285714286
12353,17.0,15.311,83.0,11.0,51.42857142857142
12354,17.5,15.708750000000002,80.5,12.0,52.85714285714286
12355,18.0,16.304,78.0,11.0,54.285714285714285
12357,19.0,17.282,78.0,12.0,57.14285714285714
12371,13.5,11.547500000000001,85.0,11.0,41.42857142857143
12372,14.0,11.79,85.0,14.0,42.857142857142854
12373,15.0,12.892499999999998,79.5,13.0,45.714285714285715
12374,17.0,15.032500000000002,72.5,12.0,51.42857142857142
12375,19.0,17.2015,68.5,11.0,57.14285714285714
12376,20.0,18.080000000000002,64.0,12.0,60.0
12377,22.0,20.241999999999997,61.0,11.0,65.71428571428571
12378,23.0,20.865000000000002,55.0,14.0,68.57142857142857
12379,24.0,21.832,55.5,15.0,71.42857142857143
12380,22.5,20.0675,63.0,18.5,67.14285714285714
12381,21.0,18.749000000000002,69.0,17.0,62.857142857142854
12382,19.5,17.284499999999998,71.0,16.0,58.57142857142858
12383,17.0,14.826,78.0,15.0,51.42857142857142
12384,15.5,13.07875,82.5,17.0,47.14285714285714
12385,14.0,11.732,88.0,15.0,42.857142857142854
12386,13.0,10.583,91.0,16.0,40.0
12387,13.0,10.844,88.0,13.0,40.0
12388,12.5,10.5375,91.0,11.0,38.57142857142858
12393,12.0,9.956000000000001,88.0,11.0,37.142857142857146
12394,12.0,9.62,85.0,14.0,37.142857142857146
12395,13.0,10.401,77.0,16.0,40.0
12396,14.5,11.915000000000001,70.0,16.0,44.285714285714285
12397,16.5,14.04775,63.5,15.0,50.0
12398,18.5,15.972999999999999,58.0,16.0,55.714285714285715
12399,20.5,18.15825,56.5,15.0,61.42857142857143
12400,19.0,16.178,62.0,20.0,57.14285714285714
12401,18.5,16.321,66.0,14.0,55.714285714285715
12402,21.0,18.7395,49.5,13.0,62.857142857142854
12403,22.0,19.101000000000003,45.5,19.0,65.71428571428571
12404,21.5,18.503,42.0,19.0,64.28571428571429
12405,20.5,17.499499999999998,39.0,18.0,61.42857142857143
12406,19.5,16.72625,47.5,17.0,58.57142857142858
12407,16.5,13.8065,61.0,17.0,50.0
12408,14.5,11.98025,74.5,16.0,44.285714285714285
12409,14.0,11.748,82.0,14.0,42.857142857142854
12410,14.0,11.978,77.0,11.0,42.857142857142854
12411,13.5,11.47325,79.5,11.0,41.42857142857143
12424,23.0,21.102999999999998,61.0,13.0,68.57142857142857
12425,21.5,19.6405,67.0,13.0,64.28571428571429
12431,19.5,17.872249999999998,75.5,11.0,58.57142857142858
12432,17.5,15.355,66.0,13.0,52.85714285714286
12433,17.0,14.758499999999998,50.5,11.0,51.42857142857142
12454,19.0,16.4845,75.5,19.5,57.14285714285714
12455,16.5,13.837,78.0,19.5,50.0
12456,14.5,11.7825,85.0,19.5,44.285714285714285
12457,14.0,11.382,88.0,18.5,42.857142857142854
12458,14.0,11.831999999999999,88.0,14.0,42.857142857142854
12459,14.0,11.931999999999999,88.0,13.0,42.857142857142854
12460,13.5,11.4285,91.0,13.0,41.42857142857143
12461,14.0,12.132,88.0,11.0,42.857142857142854
12471,16.5,14.49625,72.5,12.0,50.0
12472,18.0,15.833000000000002,68.5,14.0,54.285714285714285
12473,19.0,16.816000000000003,64.0,14.0,57.14285714285714
12474,19.0,16.878,62.0,13.0,57.14285714285714
12475,19.5,17.470000000000002,60.0,12.0,58.57142857142858
12476,20.0,17.62,56.0,15.0,60.0
12477,19.0,16.678,62.0,15.0,57.14285714285714
12478,17.5,15.13375,70.5,16.0,52.85714285714286
12479,16.5,13.855,70.0,18.0,50.0
12480,15.5,13.185,70.0,14.0,47.14285714285714
12481,15.5,13.485000000000001,70.0,11.0,47.14285714285714
12496,22.0,19.802,41.0,11.0,65.71428571428571
12497,23.0,20.7775,42.5,12.0,68.57142857142857
12498,23.0,20.912,44.0,11.0,68.57142857142857
12499,23.0,20.712,44.0,13.0,68.57142857142857
12500,21.5,19.05725,51.5,15.5,64.28571428571429
12501,20.5,17.84025,60.5,19.0,61.42857142857143
12502,19.5,17.087,66.0,17.0,58.57142857142858
12503,19.5,17.27975,60.5,14.0,58.57142857142858
12504,18.0,16.014,73.0,13.0,54.285714285714285
12521,20.5,18.37225,64.5,14.5,61.42857142857143
12535,15.5,13.42525,85.5,14.0,47.14285714285714
12536,15.5,13.52525,85.5,13.0,47.14285714285714
12537,16.0,13.831999999999999,77.0,14.0,48.57142857142857
12538,16.0,13.652000000000001,72.0,15.0,48.57142857142857
12539,15.5,13.63225,79.5,11.0,47.14285714285714
12540,16.0,14.080000000000002,80.0,12.0,48.57142857142857
12541,16.0,14.267999999999997,85.5,11.0,48.57142857142857
12542,16.0,14.308,88.0,11.0,48.57142857142857
12544,16.0,14.355999999999998,91.0,11.0,48.57142857142857
12545,17.5,15.896249999999998,85.5,11.0,52.85714285714286
12546,19.5,17.83325,73.5,11.0,58.57142857142858
12547,20.0,18.12,71.0,13.0,60.0
12548,19.0,17.229499999999998,80.5,13.0,57.14285714285714
12549,20.0,17.66,75.5,18.5,60.0
12550,20.0,17.51,73.0,19.5,60.0
12551,19.0,17.282,78.0,12.0,57.14285714285714
12555,17.0,15.311,83.0,11.0,51.42857142857142
12556,16.5,14.310749999999999,85.5,16.0,50.0
12557,16.0,14.008000000000003,88.0,14.0,48.57142857142857
12558,16.0,14.067999999999998,85.5,13.0,48.57142857142857
12559,15.5,13.264000000000001,88.0,16.0,47.14285714285714
12560,15.0,12.52,88.0,18.0,45.714285714285715
12561,15.0,12.52,88.0,18.0,45.714285714285715
12562,16.0,13.580000000000002,80.0,17.0,48.57142857142857
12563,17.0,14.709,77.0,16.0,51.42857142857142
12564,17.0,14.709,77.0,16.0,51.42857142857142
12565,16.5,14.11075,85.5,18.0,50.0
12566,17.0,14.653499999999998,85.5,18.0,51.42857142857142
12567,18.0,15.559000000000001,75.5,18.0,54.285714285714285
12568,18.5,16.00425,70.5,18.0,55.714285714285715
12569,17.5,14.715,78.0,21.5,52.85714285714286
12570,17.0,14.218500000000002,80.5,21.5,51.42857142857142
12571,17.0,14.811,83.0,16.0,51.42857142857142
12572,16.5,13.92,80.0,19.0,50.0
12573,17.0,14.709,77.0,16.0,51.42857142857142
12574,17.0,15.209,77.0,11.0,51.42857142857142
12578,16.5,14.61075,85.5,13.0,50.0
12579,16.0,14.108,88.0,13.0,48.57142857142857
12580,15.0,12.86,94.0,15.5,45.714285714285715
12581,14.0,12.216000000000001,94.0,11.0,42.857142857142854
12582,15.0,13.120000000000001,88.0,12.0,45.714285714285715
12584,15.0,13.120000000000001,88.0,12.0,45.714285714285715
12585,15.0,13.22,88.0,11.0,45.714285714285715
12586,15.0,12.42,88.0,19.0,45.714285714285715
12587,16.0,13.430000000000001,80.0,18.5,48.57142857142857
12588,16.5,13.837,78.0,19.5,50.0
12589,17.5,14.5125,75.0,23.0,52.85714285714286
12590,17.5,14.412500000000001,75.0,24.0,52.85714285714286
12591,16.5,13.769499999999999,83.0,21.0,50.0
12592,16.5,14.069499999999998,83.0,18.0,50.0
12593,18.5,15.367250000000002,68.5,24.0,55.714285714285715
12594,16.5,13.870000000000001,80.0,19.5,50.0
12595,17.5,14.814999999999998,78.0,20.5,52.85714285714286
12596,17.0,14.109000000000002,77.0,22.0,51.42857142857142
12597,18.0,15.318999999999999,70.5,19.5,54.285714285714285
12598,17.5,14.73375,70.5,20.0,52.85714285714286
12599,17.0,14.640999999999998,73.0,16.0,51.42857142857142
12600,16.0,13.692,74.5,15.0,48.57142857142857
12601,15.5,13.493500000000001,77.0,12.0,47.14285714285714
12602,15.0,13.13,82.0,11.0,45.714285714285715
12603,15.0,12.9925,79.5,12.0,45.714285714285715
12604,14.5,12.252749999999999,79.5,14.0,44.285714285714285
12605,13.5,11.3475,85.0,13.0,41.42857142857143
12606,14.0,11.948,82.0,12.0,42.857142857142854
12610,15.5,13.15475,74.5,15.0,47.14285714285714
12611,16.5,13.688999999999998,66.0,19.0,50.0
12612,17.5,14.685000000000002,62.0,19.0,52.85714285714286
12613,18.5,15.799,54.0,17.0,55.714285714285715
12614,19.5,16.92375,52.5,16.0,58.57142857142858
12615,19.0,16.397499999999997,52.5,16.0,57.14285714285714
12616,19.0,15.925999999999998,54.0,21.0,57.14285714285714
12617,18.5,15.036000000000001,56.0,25.0,55.714285714285715
12618,18.5,15.66,60.0,19.5,55.714285714285715
12619,18.0,15.202000000000002,64.0,19.5,54.285714285714285
12620,18.5,15.86,60.0,17.5,55.714285714285715
12621,19.0,15.687999999999999,52.0,23.0,57.14285714285714
12622,18.0,14.957999999999998,56.0,20.5,54.285714285714285
12623,17.0,14.588000000000001,64.0,15.0,51.42857142857142
12624,16.0,13.588000000000001,68.0,15.0,48.57142857142857
12625,15.0,12.755,77.0,14.0,45.714285714285715
12626,14.0,12.048,82.0,11.0,42.857142857142854
12627,14.0,12.048,82.0,11.0,42.857142857142854
12635,15.5,13.05475,74.5,16.0,47.14285714285714
12636,16.5,14.255000000000003,70.0,14.0,50.0
12637,17.5,15.455000000000002,66.0,12.0,52.85714285714286
12638,18.0,15.916,62.0,12.0,54.285714285714285
12639,17.0,14.348499999999998,70.5,18.5,51.42857142857142
12640,16.0,13.592,74.5,16.0,48.57142857142857
12641,18.0,15.788,66.0,14.0,54.285714285714285
12642,18.0,15.752000000000002,64.0,14.0,54.285714285714285
12643,19.0,16.978,62.0,12.0,57.14285714285714
12644,18.5,16.546999999999997,62.0,11.0,55.714285714285715
12645,18.0,15.952000000000002,64.0,12.0,54.285714285714285
12646,16.5,14.686999999999998,78.0,11.0,50.0
12660,15.0,13.13,82.0,11.0,45.714285714285715
12661,16.0,13.931999999999999,77.0,13.0,48.57142857142857
12662,16.5,14.29625,72.5,14.0,50.0
12663,17.0,15.041,73.0,12.0,51.42857142857142
12665,18.5,16.21,60.0,14.0,55.714285714285715
12666,18.0,15.346999999999998,66.5,18.5,54.285714285714285
12667,17.5,15.26875,72.5,15.0,52.85714285714286
12668,16.5,14.719999999999999,80.0,11.0,50.0
12672,15.5,13.57875,82.5,12.0,47.14285714285714
12676,14.0,11.931999999999999,88.0,13.0,42.857142857142854
12677,14.0,12.032,88.0,12.0,42.857142857142854
12678,14.0,11.99,85.0,12.0,42.857142857142854
12679,14.0,11.847999999999999,82.0,13.0,42.857142857142854
12680,13.0,11.044,88.0,11.0,40.0
12681,14.0,12.048,82.0,11.0,42.857142857142854
12682,14.0,12.048,82.0,11.0,42.857142857142854
12683,14.0,11.648,82.0,15.0,42.857142857142854
12684,14.0,11.847999999999999,82.0,13.0,42.857142857142854
12685,15.0,12.855,77.0,13.0,45.714285714285715
12686,15.0,12.6175,74.5,15.0,45.714285714285715
12687,15.5,13.385000000000002,70.0,12.0,47.14285714285714
12688,16.0,13.888000000000002,68.0,12.0,48.57142857142857
12689,16.0,13.488000000000001,68.0,16.0,48.57142857142857
12690,16.0,13.198000000000002,65.5,18.5,48.57142857142857
12691,16.0,13.688,68.0,14.0,48.57142857142857
12692,16.0,13.988000000000001,68.0,11.0,48.57142857142857
12701,14.5,12.55275,79.5,11.0,44.285714285714285
12702,14.5,12.45275,79.5,12.0,44.285714285714285
12703,14.0,11.748,82.0,14.0,42.857142857142854
12704,14.0,11.648,82.0,15.0,42.857142857142854
12705,14.0,11.847999999999999,82.0,13.0,42.857142857142854
12706,15.5,13.15475,74.5,15.0,47.14285714285714
12707,16.5,14.596249999999998,72.5,11.0,50.0
12708,18.5,16.621,66.0,11.0,55.714285714285715
12709,18.5,15.846999999999998,62.0,18.0,55.714285714285715
12710,20.0,17.17,56.0,19.5,60.0
12711,20.0,16.959999999999997,53.0,21.0,60.0
12712,20.5,17.7865,53.0,18.0,61.42857142857143
12713,20.5,17.3865,53.0,22.0,61.42857142857143
12714,20.0,16.96,58.0,22.0,60.0
12715,19.0,16.266000000000002,64.0,19.5,57.14285714285714
12716,18.5,15.571000000000002,66.0,21.5,55.714285714285715
12717,17.5,14.5125,75.0,23.0,52.85714285714286
12718,17.0,14.359000000000002,77.0,19.5,51.42857142857142
12719,16.0,13.608,88.0,18.0,48.57142857142857
12720,16.0,13.658000000000001,88.0,17.5,48.57142857142857
12721,16.0,13.608,88.0,18.0,48.57142857142857
12722,16.0,13.704,94.0,18.0,48.57142857142857
12723,16.0,13.554000000000002,94.0,19.5,48.57142857142857
12724,16.0,13.504000000000001,94.0,20.0,48.57142857142857
12725,16.0,13.456,91.0,20.0,48.57142857142857
12726,16.0,13.208000000000002,88.0,22.0,48.57142857142857
12727,16.0,13.458000000000002,88.0,19.5,48.57142857142857
12728,16.0,13.508000000000001,88.0,19.0,48.57142857142857
12729,16.0,13.458000000000002,88.0,19.5,48.57142857142857
12730,16.0,13.208000000000002,88.0,22.0,48.57142857142857
12731,16.0,13.306,91.0,21.5,48.57142857142857
12732,16.0,13.704,94.0,18.0,48.57142857142857
12733,16.0,13.804000000000002,94.0,17.0,48.57142857142857
12734,16.0,13.504000000000001,94.0,20.0,48.57142857142857
12735,17.0,14.647000000000002,91.0,19.0,51.42857142857142
12736,18.5,16.28175,85.5,18.0,55.714285714285715
12737,20.0,17.56,78.0,20.0,60.0
12738,21.0,18.333000000000002,73.0,22.0,62.857142857142854
12739,21.5,18.726499999999998,71.0,23.0,64.28571428571429
