,t_real,t_feels_like,humidity,wind_speed
13027,14.5,14.5,74.5,16.0
13028,16.0,16.0,68.0,13.0
13029,17.0,17.0,64.0,14.0
13030,18.0,18.0,56.0,12.0
13031,18.5,18.5,52.0,12.0
13032,19.5,19.5,50.5,13.0
13033,19.5,19.5,54.5,16.0
13034,20.0,20.0,49.0,14.0
13035,20.5,20.5,49.5,13.0
13036,20.0,20.0,54.5,16.0
13037,20.5,20.5,53.0,17.0
13038,20.0,20.0,54.5,13.0
13039,19.5,19.5,58.0,15.0
13040,18.5,18.5,62.0,15.0
13041,17.5,17.5,68.5,12.0
13042,16.5,16.5,75.0,13.0
13043,16.0,16.0,77.0,14.0
13044,15.0,15.0,82.0,15.0
13045,14.5,14.5,85.0,13.0
13046,14.0,14.0,88.0,13.0
13047,14.0,14.0,88.0,13.0
13048,13.0,13.0,94.0,12.0
13054,20.5,20.5,51.5,14.0
13055,21.0,21.0,51.5,17.0
13056,20.5,20.5,53.0,17.0
13057,20.5,20.5,53.0,19.0
13058,21.0,21.0,55.0,18.5
13059,20.5,20.5,56.5,20.5
13060,19.5,19.5,66.0,21.0
13061,19.0,19.0,66.0,22.0
13062,18.0,18.0,78.0,19.5
13063,18.0,18.0,78.0,17.0
13064,18.0,18.0,78.0,18.0
13065,18.0,18.0,78.0,19.5
13066,17.5,17.5,78.0,20.0
13067,17.0,17.0,77.0,19.5
13068,17.0,17.0,83.0,20.0
13069,16.0,16.0,83.0,20.5
13070,16.0,16.0,83.0,16.0
13071,17.0,17.0,83.0,19.5
13072,16.0,16.0,88.0,20.5
13073,16.0,16.0,83.0,24.0
13074,16.0,16.0,77.0,24.0
13075,16.5,16.5,75.0,22.0
13076,17.5,17.5,72.5,20.5
13077,17.5,17.5,70.5,28.0
13078,17.5,17.5,64.0,24.0
13079,18.0,18.0,60.0,27.0
13080,19.0,19.0,54.0,21.0
13081,19.5,19.5,52.5,22.0
13082,20.0,20.0,51.0,19.5
13083,20.5,20.5,46.0,19.5
13084,21.0,21.0,44.5,18.0
13085,20.5,20.5,46.0,20.5
13086,20.0,20.0,47.5,19.5
13087,20.0,20.0,46.0,16.0
13088,19.0,19.0,49.0,16.0
13091,16.5,16.5,57.5,13.0
13092,16.0,16.0,59.0,15.0
13093,15.0,15.0,59.0,15.0
13099,14.0,14.0,72.0,12.0
13100,15.5,15.5,61.0,13.0
13103,18.5,18.5,47.5,12.0
13104,19.5,19.5,43.0,11.0
13108,21.0,21.0,41.5,11.0
13111,21.0,21.0,43.0,12.0
13114,19.0,19.0,60.0,12.0
13115,18.0,18.0,64.0,14.0
13116,17.5,17.5,66.0,12.0
13117,17.0,17.0,68.0,13.0
13118,17.0,17.0,68.0,11.0
13121,16.0,16.0,68.0,11.0
13122,16.0,16.0,65.5,11.0
13123,16.0,16.0,68.0,13.0
13124,17.0,17.0,61.5,12.0
13125,18.5,18.5,56.0,13.0
13126,19.0,19.0,56.5,13.0
13127,21.0,21.0,50.0,13.0
13128,21.5,21.0,50.0,14.0
13129,22.0,22.0,51.5,15.0
13130,23.0,23.0,48.5,18.0
13131,23.0,23.0,48.5,18.0
13132,23.0,23.0,47.0,17.0
13133,22.5,22.5,48.5,19.0
13134,22.0,22.0,53.0,16.0
13135,21.5,21.5,57.0,18.0
13136,20.5,20.5,62.0,17.0
13137,19.5,19.5,66.0,19.0
13138,19.0,19.0,68.0,17.0
13139,19.0,19.0,68.0,16.0
13140,18.5,18.5,70.5,12.0
13141,18.0,18.0,73.0,16.0
13142,17.0,17.0,77.0,13.0
13143,17.0,17.0,75.0,13.0
13144,16.0,16.0,83.0,13.0
13145,16.0,16.0,83.0,13.0
13146,16.5,16.5,80.0,18.5
13147,17.5,17.5,77.5,22.0
13148,18.5,18.5,75.5,21.0
13149,19.0,19.0,68.0,27.0
13150,19.0,19.0,73.0,29.0
13151,20.5,20.5,66.5,28.0
13152,21.5,21.5,62.5,30.0
13153,23.0,23.0,57.0,30.5
13154,23.0,23.0,55.0,31.5
13155,23.0,23.0,51.5,32.5
13156,23.0,23.0,53.0,30.0
13157,22.0,22.0,53.0,32.5
13158,22.0,22.0,53.0,29.0
13159,21.5,21.5,55.0,27.0
13160,20.5,20.5,58.5,26.0
13161,20.0,20.0,60.0,22.0
13162,19.0,19.0,64.0,20.0
13163,19.0,19.0,64.0,18.5
13164,18.0,18.0,68.0,16.0
13165,18.0,18.0,68.0,15.0
13166,18.0,18.0,68.0,14.0
13167,17.0,17.0,73.0,12.0
13168,17.0,17.0,73.0,13.0
13171,19.0,19.0,73.0,17.0
13172,19.0,19.0,66.0,18.0
13173,19.5,19.5,66.0,19.0
13174,21.5,21.5,64.5,19.5
13175,23.5,23.5,57.5,28.0
13176,24.0,24.0,57.0,27.5
13177,23.0,23.0,61.0,29.0
13178,23.0,23.0,61.0,28.0
13179,22.5,22.5,63.0,27.0
13180,22.0,22.0,63.0,22.0
13181,22.0,22.0,65.0,23.0
13182,21.5,21.5,67.0,21.5
13183,21.0,21.0,69.0,20.5
13184,20.5,20.5,71.0,21.0
13185,20.0,20.0,73.0,21.0
13186,19.5,19.5,75.5,24.0
13187,19.0,19.0,75.5,22.0
13188,19.0,19.0,73.0,19.5
13189,19.0,19.0,73.0,17.0
13190,18.0,18.0,80.5,17.0
13191,18.0,18.0,83.0,17.0
13192,18.0,18.0,83.0,20.0
13193,18.0,18.0,83.0,17.5
13194,19.0,19.0,78.0,17.5
13195,19.0,19.0,80.5,20.0
13196,19.0,19.0,80.5,23.0
13197,19.0,19.0,83.0,20.5
13198,18.5,18.5,85.5,18.0
13199,19.5,19.5,80.5,18.5
13200,19.5,19.5,80.5,23.0
13201,20.0,20.0,78.0,24.0
13202,21.0,21.0,66.5,28.5
13203,22.0,22.0,57.0,30.5
13204,22.5,22.5,51.5,32.5
13205,22.0,22.0,51.5,31.5
13206,21.5,21.5,53.5,29.5
13207,21.0,21.0,55.0,30.5
13208,19.0,19.0,64.0,22.0
13209,18.5,18.5,70.5,21.0
13210,18.0,18.0,70.5,20.0
13211,17.0,17.0,73.0,24.0
13212,17.0,17.0,73.0,20.0
13213,17.0,17.0,73.0,20.0
13214,17.0,17.0,73.0,18.0
13215,17.0,17.0,77.0,21.0
13216,17.0,17.0,77.0,19.5
13217,17.0,17.0,77.0,19.0
13218,17.5,17.5,70.5,24.0
13219,17.5,17.5,70.5,27.0
13220,18.5,18.5,66.0,28.0
13221,19.0,19.0,64.0,30.5
13222,19.0,19.0,64.0,29.0
13223,19.5,19.5,64.0,29.0
13224,20.5,20.5,62.0,23.0
13225,21.0,21.0,60.0,27.0
13226,19.0,19.0,78.0,23.5
13227,18.0,18.0,83.0,20.0
13228,19.0,19.0,78.0,23.0
13229,18.0,18.0,78.0,22.0
13230,18.5,18.5,75.5,21.0
13231,18.0,18.0,78.0,19.5
13232,18.0,18.0,78.0,18.0
13233,17.5,17.5,80.5,16.0
13234,16.5,16.5,85.5,17.0
13235,16.0,16.0,83.0,13.0
13236,15.5,15.5,85.5,15.0
13237,15.5,15.5,79.5,15.0
13238,15.0,15.0,82.0,11.0
13239,14.5,14.5,85.0,12.0
13240,14.5,14.5,79.5,11.0
13241,14.0,14.0,82.0,12.0
13242,14.5,14.5,79.5,15.0
13243,15.5,15.5,74.5,13.0
13244,16.5,16.5,68.0,15.0
13245,17.5,17.5,64.0,19.0
13246,18.0,18.0,62.0,19.5
13247,19.0,19.0,58.0,18.5
13248,17.0,17.0,68.5,24.0
13249,16.0,16.0,83.0,14.0
13250,16.0,16.0,80.0,18.5
13251,16.0,16.0,85.5,18.0
13252,15.0,15.0,88.0,19.0
13253,15.5,15.5,85.5,13.0
13254,16.5,16.5,80.0,15.0
13255,16.0,16.0,77.0,17.0
13256,15.0,15.0,82.0,17.0
13257,15.0,15.0,82.0,15.0
13258,15.0,15.0,82.0,11.0
13259,14.0,14.0,91.0,12.0
13260,14.0,14.0,85.0,14.0
13262,13.0,13.0,94.0,14.0
13263,12.0,12.0,94.0,12.0
13265,13.0,13.0,88.0,12.0
13266,13.0,13.0,85.0,15.0
13267,13.5,13.5,79.5,16.0
13268,14.5,14.5,77.0,17.0
13269,15.5,15.5,70.0,17.0
13270,16.5,16.5,61.0,15.0
13271,17.5,17.5,57.5,18.0
13272,18.0,18.0,50.5,16.0
13273,17.5,17.5,60.0,23.5
13274,15.5,15.5,70.0,16.5
13275,17.0,17.0,62.0,15.5
13276,19.0,19.0,49.0,15.0
13277,16.5,16.5,64.0,22.0
13278,17.0,17.0,56.0,16.0
13279,17.0,17.0,59.0,16.0
13280,17.0,17.0,57.5,16.0
13281,16.5,16.5,63.5,13.0
13282,16.0,16.0,63.0,15.0
13283,16.0,16.0,63.0,11.0
13284,15.0,15.0,68.0,13.0
13285,15.0,15.0,65.5,11.0
13286,15.0,15.0,65.5,13.0
13287,14.5,14.5,70.0,12.0
13288,13.0,13.0,82.0,14.0
13289,13.0,13.0,82.0,11.0
13290,13.5,13.5,79.5,15.0
13291,14.5,14.5,74.5,16.0
13292,15.0,15.0,72.0,17.0
13293,15.5,15.5,65.5,14.0
13294,17.0,17.0,59.0,14.0
13295,18.0,18.0,54.0,17.0
13296,19.0,19.0,49.0,16.0
13297,19.0,19.0,49.0,16.0
13298,20.0,20.0,46.0,15.0
13299,20.0,20.0,46.0,16.0
13300,20.0,20.0,47.5,17.0
13301,20.0,20.0,44.5,15.0
13302,20.5,20.5,44.5,12.0
13303,20.5,20.5,43.0,14.0
13304,20.0,20.0,46.0,12.0
13310,15.0,15.0,77.0,11.0
13312,13.5,13.5,85.0,11.0
13313,13.0,13.0,88.0,13.0
13314,13.5,13.5,85.0,11.0
13315,15.0,15.0,74.5,13.0
13316,16.0,16.0,68.0,12.0
13317,17.5,17.5,60.0,14.0
13318,19.0,19.0,52.0,16.0
13319,20.0,20.0,47.5,19.5
13320,20.0,20.0,47.5,18.5
13321,20.0,20.0,49.5,22.0
13322,20.0,20.0,58.0,20.5
13323,20.0,20.0,60.0,20.0
13324,19.0,19.0,64.0,24.0
13325,19.0,19.0,68.0,23.0
13326,18.0,18.0,75.5,22.0
13327,18.0,18.0,78.0,21.0
13328,18.0,18.0,78.0,18.5
13329,19.0,19.0,75.5,19.0
13330,19.0,19.0,78.0,24.0
13331,19.0,19.0,78.0,21.0
13332,18.0,18.0,83.0,23.0
13333,18.0,18.0,83.0,23.0
13334,18.0,18.0,83.0,17.0
13335,18.0,18.0,83.0,20.0
13336,18.0,18.0,83.0,17.0
13337,18.0,18.0,83.0,21.5
13338,18.0,18.0,83.0,20.5
13339,18.0,18.0,83.0,18.5
13340,18.5,18.5,80.5,19.5
13341,20.0,20.0,73.0,20.0
13342,21.0,21.0,73.0,22.0
13343,23.0,23.0,65.0,19.0
13344,24.5,24.5,59.0,18.5
13345,25.5,26.0,57.5,21.5
13346,25.5,25.5,55.5,20.5
13347,26.5,26.5,52.5,21.0
13348,26.0,26.0,54.0,24.0
13349,26.0,26.0,54.0,19.0
13350,25.5,25.5,55.5,25.0
13351,24.5,24.5,59.0,23.0
13352,24.0,24.0,61.0,21.5
13353,22.5,22.5,67.0,23.0
13354,21.5,21.5,71.0,19.5
13355,21.0,21.0,75.5,18.5
13356,20.0,20.0,78.0,18.0
13357,20.0,20.0,83.0,14.0
13358,20.0,20.0,83.0,17.0
13359,20.0,20.0,78.0,15.0
13360,19.5,19.5,80.5,17.0
13361,19.5,19.5,83.0,13.0
13362,20.0,20.0,83.0,13.0
13363,20.0,20.0,83.0,12.0
13364,21.0,21.0,78.0,14.0
13365,22.5,22.5,71.0,13.0
13366,23.5,23.5,67.0,19.0
13367,23.5,23.5,67.0,18.0
13368,25.0,25.0,61.0,21.0
13369,25.0,25.0,59.0,19.5
13370,26.0,26.5,55.5,21.0
13371,26.5,26.5,51.0,21.5
13372,27.5,27.5,46.5,27.0
13373,26.5,26.5,52.5,24.0
13374,26.0,26.0,52.5,23.0
13375,25.5,25.5,52.5,20.0
13376,25.0,25.0,54.0,19.0
13377,24.0,24.0,61.0,16.0
13378,23.0,23.0,65.0,17.5
13379,22.0,22.0,69.0,16.0
13380,21.0,21.0,75.5,13.0
13398,28.0,28.0,42.0,14.0
13399,27.0,27.5,50.0,18.5
13400,25.5,26.0,59.5,17.0
13401,24.5,24.5,63.0,14.0
13411,20.0,20.0,78.0,11.0
13412,22.0,22.0,73.5,12.0
13413,24.5,24.5,65.0,11.0
13414,28.0,28.5,51.5,12.0
13415,29.5,29.5,45.5,18.0
13416,30.5,30.5,43.0,19.0
13417,31.0,31.0,40.0,19.0
13418,32.0,32.0,38.0,18.0
13419,32.0,32.0,37.0,18.5
13420,32.0,32.0,36.0,19.5
13421,31.0,30.5,39.5,18.0
13422,28.5,29.5,51.0,21.0
13423,26.5,27.5,56.0,20.0
13424,25.0,25.0,61.0,18.0
13425,23.5,23.5,67.0,18.0
13426,22.5,22.5,71.0,19.5
13427,21.5,21.5,75.5,19.5
13428,21.0,21.0,78.0,17.0
13429,21.5,21.5,75.5,12.0
13430,21.0,21.0,78.0,13.0
13431,21.0,21.0,78.0,15.0
13432,22.0,22.0,73.0,10.5
13433,24.0,24.0,59.0,12.0
13435,25.0,25.0,57.0,13.0
13436,25.0,25.0,61.0,15.0
13437,24.0,24.0,69.0,23.0
13438,24.0,24.0,65.0,23.0
13439,23.5,23.5,67.0,26.0
13440,25.5,26.0,61.5,28.0
13441,27.0,28.0,56.0,26.0
13442,28.5,29.5,53.0,22.0
13443,29.5,30.5,50.0,21.0
13444,30.5,30.5,43.0,24.0
13445,30.0,29.5,39.0,26.0
13446,29.5,28.5,34.0,24.0
13447,28.5,28.0,38.5,22.0
13448,26.5,26.5,46.5,22.0
13449,23.5,23.5,55.5,18.5
13450,22.5,22.5,57.0,15.0
13451,21.5,21.5,62.5,20.5
13452,19.5,19.5,66.5,20.5
13453,18.5,18.5,68.0,20.0
13454,17.5,17.5,75.0,19.0
13455,16.5,16.5,80.0,15.0
13456,16.5,16.5,80.0,14.0
13457,16.0,16.0,83.0,13.0
13458,17.0,17.0,77.0,14.0
13459,18.0,18.0,73.0,12.0
13460,18.0,18.0,73.0,11.0
13473,22.5,22.5,63.0,10.5
13474,21.0,21.0,73.0,15.0
13477,19.0,19.0,83.0,12.0
13485,20.5,20.5,71.0,11.0
13492,24.0,24.0,54.0,11.0
13493,23.5,23.5,53.5,12.0
13497,21.0,21.0,64.0,13.0
13498,19.5,19.5,66.0,12.0
13501,17.5,17.5,85.5,12.0
13515,26.0,26.0,51.0,15.0
13516,26.0,26.0,54.0,15.0
13517,27.0,27.0,45.0,13.0
13518,26.0,26.0,46.5,19.5
13519,25.0,25.0,47.0,19.0
13520,23.5,23.5,50.0,18.0
13521,22.5,22.5,61.0,15.0
13522,21.5,21.5,62.5,14.0
13523,20.5,20.5,66.5,13.0
13524,19.5,19.5,71.0,13.0
13525,19.0,19.0,73.0,14.0
13526,18.0,18.0,78.0,13.0
13527,17.5,17.5,77.5,12.0
13528,17.5,17.5,75.0,11.0
13529,17.0,17.0,77.0,12.0
13530,17.5,17.5,75.0,11.0
13532,20.0,20.0,64.0,15.0
13533,21.5,21.5,64.5,18.0
13534,22.5,22.5,61.0,19.5
13535,22.5,22.5,59.0,19.5
13536,23.0,23.0,57.0,18.5
13537,24.0,24.0,54.0,17.0
13538,24.0,24.0,54.0,19.0
13539,24.0,24.0,54.0,21.0
13540,23.5,23.5,57.0,23.0
13541,23.5,23.5,59.0,22.0
13542,22.5,22.5,63.0,21.0
13543,22.0,22.0,67.0,20.5
13544,21.0,21.0,73.0,19.0
13545,20.0,20.0,78.0,16.0
13546,20.0,20.0,78.0,18.0
13547,20.0,20.0,80.5,17.0
13548,19.5,19.5,85.5,17.0
13549,19.0,19.0,88.0,17.5
13550,18.0,18.0,70.5,19.5
13551,18.0,18.0,68.0,16.0
13552,17.0,17.0,73.0,18.0
13553,16.0,16.0,83.0,18.0
13554,16.5,16.5,80.0,18.5
13555,17.0,17.0,77.0,17.0
13556,18.5,18.5,70.5,17.0
13557,19.5,19.5,66.0,17.0
13558,20.5,20.5,58.5,16.0
13559,21.5,21.5,51.5,19.0
13560,23.0,23.0,44.0,19.5
13561,23.5,23.0,41.5,21.0
13562,24.0,23.0,39.0,20.5
13563,23.5,22.5,38.5,20.5
13564,23.0,22.0,41.0,23.0
13565,23.0,22.0,41.0,24.0
13566,23.0,22.0,41.0,19.5
13567,22.0,21.0,42.5,19.5
13568,22.0,21.0,45.5,19.5
13569,21.5,21.0,50.0,13.0
13570,21.0,21.0,58.5,11.0
13571,20.0,20.0,60.0,20.5
13572,19.0,19.0,62.0,16.0
13573,18.0,18.0,66.0,19.0
13574,17.0,17.0,73.0,14.0
13575,16.0,16.0,77.0,12.0
13576,16.0,16.0,77.0,11.0
13577,16.0,16.0,77.0,11.0
13584,22.0,22.0,50.0,13.0
13585,22.5,22.5,48.5,15.0
13586,22.5,22.5,48.5,16.0
13587,22.5,22.5,48.5,18.0
13588,22.0,21.5,48.5,18.0
13589,22.0,22.0,50.0,20.0
13590,22.0,22.0,53.0,15.0
13591,22.0,22.0,50.0,18.5
13592,21.0,21.0,58.5,15.0
13593,21.0,21.0,58.5,16.0
13594,20.0,20.0,66.5,18.0
13595,20.0,20.0,69.0,18.0
13596,19.0,19.0,73.0,16.0
13597,18.0,18.0,78.0,18.0
13598,18.0,18.0,78.0,18.0
13599,18.0,18.0,78.0,16.0
13600,18.0,18.0,78.0,16.0
13601,18.0,18.0,83.0,19.5
13602,18.0,18.0,83.0,19.5
13603,19.0,19.0,78.0,19.5
13604,18.5,18.5,85.5,19.5
13605,18.5,18.5,85.5,20.0
13606,19.5,19.5,80.5,22.0
13607,20.0,20.0,78.0,20.5
13608,20.5,20.5,75.5,21.0
13609,21.0,21.0,73.0,22.0
13610,22.5,22.5,67.0,18.0
13611,24.0,24.0,61.0,18.0
13612,23.5,23.5,59.0,19.5
13613,24.0,24.0,57.0,20.5
13614,24.0,24.0,55.5,18.0
13615,23.0,23.0,63.0,14.0
13616,23.0,23.0,61.0,13.0
13631,22.0,22.0,50.0,16.0
13632,22.5,22.5,48.5,18.0
13633,22.0,22.0,51.5,19.5
13634,21.5,21.5,53.5,19.5
13635,20.5,20.5,64.5,21.5
13636,19.0,19.0,75.5,18.0
13637,20.0,20.0,78.0,14.0
13638,19.5,19.5,80.5,15.0
13639,19.0,19.0,83.0,14.0
13640,19.0,19.0,83.0,14.0
13641,19.0,19.0,83.0,15.0
13642,19.0,19.0,83.0,13.0
13643,19.5,19.5,80.5,15.0
13644,18.5,18.5,85.5,15.0
13645,18.0,18.0,83.0,17.0
13646,18.0,18.0,83.0,18.0
13647,18.0,18.0,80.5,17.0
13648,18.0,18.0,80.5,17.5
13649,18.0,18.0,78.0,19.5
13650,19.0,19.0,73.0,20.0
13651,18.5,18.5,78.0,20.0
13652,19.5,19.5,75.5,19.5
13653,20.0,20.0,75.5,19.5
13654,21.5,21.5,65.0,19.5
13655,23.0,23.0,55.0,24.0
13656,22.5,22.5,57.0,23.0
13657,22.5,22.5,57.0,16.0
13658,22.0,22.0,59.0,15.0
13659,21.0,21.0,69.0,15.0
13660,21.0,21.0,66.5,22.0
13661,20.5,20.5,66.5,19.5
13662,20.5,20.5,66.5,18.0
13663,20.0,20.0,69.0,18.0
13664,19.0,19.0,78.0,12.0
13665,20.0,20.0,69.0,12.0
13666,19.0,19.0,73.0,16.0
13667,19.0,19.0,73.0,14.0
13668,18.5,18.5,75.5,12.0
13669,18.5,18.5,75.5,12.0
13670,18.0,18.0,80.5,11.0
13680,21.5,21.5,50.0,12.0
13681,22.0,21.5,47.0,11.0
13682,22.0,21.0,45.5,12.0
13683,21.0,21.0,51.5,13.0
13684,22.0,21.0,45.5,14.0
13685,21.5,21.0,47.0,13.0
13686,21.0,21.0,48.0,12.0
13697,17.0,17.0,66.0,11.0
13699,19.5,19.5,54.5,11.0
13700,20.0,20.0,46.0,12.0
13701,21.0,21.0,44.5,14.0
13702,20.5,20.5,47.5,17.0
13703,21.0,21.0,46.0,13.0
13704,21.0,21.0,44.5,17.0
13705,21.5,21.0,43.5,15.0
13710,20.5,20.5,51.5,12.0
13711,20.0,20.0,56.0,19.5
13712,19.0,19.0,58.0,14.0
13714,18.0,18.0,60.0,12.0
13722,17.0,17.0,64.0,14.0
13723,17.5,17.5,59.5,14.0
13724,18.5,18.5,54.0,16.0
13725,19.0,19.0,54.0,15.0
13726,19.0,19.0,52.0,18.0
13727,18.5,18.5,62.0,19.0
13728,18.0,18.0,64.0,15.0
13729,18.0,18.0,66.0,14.0
13730,17.0,17.0,70.5,16.0
13731,17.0,17.0,75.0,18.5
13732,15.5,15.5,85.5,15.0
13735,15.0,15.0,88.0,12.0
13736,15.0,15.0,88.0,13.0
13737,15.0,15.0,88.0,13.0
13738,15.0,15.0,88.0,14.0
13740,16.0,16.0,94.0,15.0
13741,16.0,16.0,94.0,18.0
13742,16.0,16.0,97.0,13.0
13743,17.0,17.0,94.0,15.0
13744,18.0,18.0,88.0,19.5
13745,18.0,18.0,88.0,18.0
13746,19.0,19.0,88.0,19.5
13747,20.0,20.0,83.0,17.0
13748,20.0,20.0,85.5,18.5
13749,19.5,19.5,91.0,19.5
13750,20.5,20.5,85.5,18.0
13751,21.0,21.0,85.5,18.0
13752,22.0,22.0,78.0,19.0
13753,21.5,21.5,80.5,20.5
13754,21.0,21.0,83.0,20.0
13755,21.0,21.0,83.0,18.5
13756,21.0,21.0,83.0,18.5
13757,20.0,20.0,83.0,18.0
13758,20.0,20.0,85.5,19.5
13759,20.0,20.0,83.0,18.5
13760,20.0,20.0,83.0,18.0
13761,20.0,20.0,83.0,20.0
13762,20.0,20.0,83.0,21.0
13763,20.0,20.0,83.0,23.0
13764,20.0,20.0,83.0,24.0
13765,20.0,20.0,83.0,19.5
13766,20.0,20.0,83.0,19.5
13767,20.0,20.0,83.0,18.5
13768,20.0,20.0,78.0,22.0
13769,20.5,20.5,62.0,27.5
13770,20.5,20.5,60.0,25.0
13771,21.0,21.0,58.5,24.0
13772,21.5,21.5,58.5,27.0
13773,22.0,22.0,57.0,26.0
13774,23.0,23.0,53.0,25.0
13775,23.0,23.0,53.0,27.0
13776,23.0,23.0,51.5,29.0
13777,23.0,23.0,53.0,28.0
13778,23.0,23.0,53.0,31.0
13779,21.5,21.5,58.5,32.0
13780,20.5,20.5,62.0,29.0
13781,19.5,19.5,66.0,24.0
13782,18.5,18.5,70.5,26.0
13783,18.0,18.0,73.0,23.0
13784,17.5,17.5,75.0,22.0
13785,17.0,17.0,77.0,22.0
13786,17.0,17.0,73.0,21.0
13787,17.0,17.0,73.0,26.0
13788,17.0,17.0,73.0,21.0
13789,17.0,17.0,73.0,21.0
13790,16.0,16.0,77.0,20.5
13791,16.5,16.5,75.0,21.0
13792,17.0,17.0,73.0,26.0
13793,18.0,18.0,68.0,27.0
13794,18.0,18.0,68.0,25.0
13795,19.5,19.5,62.0,25.0
13796,21.0,21.0,57.0,24.0
13797,21.5,21.5,55.0,27.0
13798,21.0,21.0,55.0,26.0
13799,22.0,22.0,53.0,25.0
13800,22.0,22.0,50.0,26.0
13801,22.5,22.5,47.0,27.0
13802,22.0,21.0,47.0,28.0
13803,22.0,21.5,47.0,23.0
13804,21.0,21.0,51.5,28.0
13805,20.0,20.0,60.0,24.0
13806,19.5,19.5,62.0,19.5
13807,19.0,19.0,64.0,20.5
13808,18.0,18.0,70.5,18.5
13809,17.5,17.5,75.0,15.0
13810,17.0,17.0,73.0,13.0
13811,16.0,16.0,83.0,14.0
13812,16.0,16.0,83.0,16.0
13813,15.0,15.0,88.0,12.0
13814,15.0,15.0,88.0,13.0
13815,15.0,15.0,88.0,14.0
13816,16.5,16.5,78.0,13.0
13817,18.0,18.0,68.0,15.0
13818,19.5,19.5,60.0,12.0
13819,21.5,21.0,48.5,18.0
13820,21.5,21.5,50.0,18.5
13821,22.5,21.5,42.5,15.0
13822,23.0,22.0,41.0,16.0
13823,24.0,23.0,39.0,15.0
13824,24.0,23.5,40.0,16.0
13825,23.5,23.5,44.0,16.0
13826,23.0,23.0,50.0,17.0
13827,23.0,23.0,47.0,18.0
13828,21.5,21.5,58.5,20.0
13829,21.0,21.0,64.0,19.0
13830,20.0,20.0,62.0,19.5
13831,18.5,18.5,64.0,23.0
13832,18.0,18.0,62.0,17.0
13833,17.0,17.0,68.0,16.0
13834,17.0,17.0,68.0,19.5
13835,16.5,16.5,70.0,18.0
13836,15.5,15.5,79.5,13.0
13837,15.0,15.0,82.0,11.0
13840,18.5,18.5,66.0,11.0
13843,22.5,22.5,48.5,12.0
13844,23.5,23.5,44.0,13.0
13845,23.5,23.5,44.0,14.0
13846,24.5,24.5,40.0,15.0
13847,25.5,25.5,38.0,13.0
13848,25.5,25.5,39.0,17.0
13849,25.5,25.5,40.5,16.0
13850,25.0,25.0,49.0,18.0
13851,23.5,23.5,51.5,19.5
13852,22.5,22.5,53.5,20.5
13853,21.0,21.0,60.0,18.0
13854,20.0,20.0,64.0,16.0
13855,19.5,19.5,68.5,13.0
13856,18.5,18.5,75.5,16.0
13857,18.0,18.0,83.0,11.0
13858,18.5,18.5,83.0,12.0
13859,19.0,19.0,78.0,15.0
13860,19.0,19.0,80.5,17.5
13861,19.0,19.0,83.0,19.5
13862,19.0,19.0,83.0,19.5
13863,20.0,20.0,83.0,22.0
13864,20.5,20.5,80.5,21.5
13865,21.5,21.5,75.5,23.0
13866,22.5,22.5,71.0,21.0
13867,24.5,24.5,63.0,25.0
13868,24.5,24.5,59.0,24.0
13869,26.5,26.5,52.5,28.5
13870,26.5,26.5,48.0,33.5
13871,26.0,26.0,46.5,34.0
13872,26.0,26.0,40.5,33.0
13873,25.0,25.0,43.0,30.0
13874,24.0,24.0,45.5,30.0
13875,22.5,22.5,47.0,29.5
13876,21.5,21.5,51.5,32.5
13877,20.0,20.0,56.0,31.0
13878,19.0,19.0,60.0,27.0
13879,18.0,18.0,64.0,30.5
13880,17.0,17.0,68.0,28.0
13881,17.0,17.0,70.5,28.0
13882,17.0,17.0,73.0,25.0
13883,17.0,17.0,73.0,25.0
13884,16.5,16.5,75.0,23.0
13885,16.0,16.0,80.0,18.5
13886,17.0,17.0,66.0,25.0
13887,16.5,16.5,61.5,22.0
13888,17.0,17.0,57.5,23.0
13889,18.5,18.5,49.0,25.0
13890,19.0,19.0,49.0,20.5
13891,19.0,19.0,49.0,21.0
13892,19.5,19.5,44.5,24.0
13893,20.0,20.0,43.0,26.0
13894,20.5,20.5,42.0,23.0
13895,20.0,20.0,43.0,23.0
13896,20.5,20.5,41.5,20.0
13897,20.0,20.0,43.0,19.0
13898,20.0,20.0,46.0,16.0
13899,20.0,20.0,43.0,16.0
13900,19.0,19.0,47.5,17.0
13901,18.5,18.5,47.5,16.0
13902,18.0,18.0,44.5,15.0
13903,17.0,17.0,47.0,15.0
13904,17.0,17.0,47.0,14.0
13905,16.0,16.0,48.0,12.0
13907,14.5,14.5,65.5,13.0
13908,14.0,14.0,72.0,12.0
13909,13.5,13.5,72.0,15.0
13910,13.0,13.0,72.0,19.0
13911,14.0,14.0,65.0,17.0
13912,14.5,14.5,63.0,16.0
13913,15.5,15.5,57.0,14.0
13914,17.0,17.0,50.5,15.0
13915,17.5,17.5,46.0,16.0
13916,18.5,18.5,41.5,15.0
13917,19.0,19.0,41.5,20.5
13918,19.0,19.0,43.0,18.0
13919,19.0,19.0,44.5,14.0
13920,20.0,20.0,40.0,21.0
13921,20.0,20.0,39.0,19.5
13922,19.5,19.5,40.5,18.0
13923,19.0,19.0,44.5,19.5
13924,18.0,18.0,46.0,21.0
13925,17.5,17.5,47.5,18.0
13926,16.0,16.0,55.0,19.0
13927,15.0,15.0,59.0,16.0
