cnt,t1,t2,humidity,wind_speed,is_weekend,season
55,11.0,11.0,77.0,21.0,0.0,2.0
146,11.0,11.0,77.0,22.0,0.0,2.0
736,11.0,11.0,77.0,21.0,0.0,2.0
2517,11.0,11.0,77.0,22.0,0.0,2.0
4975,11.0,11.0,77.0,21.0,0.0,2.0
2454,11.5,11.5,74.5,20.0,0.0,2.0
1079,12.0,12.0,72.0,22.0,0.0,2.0
1011,12.5,12.5,69.5,20.0,0.0,2.0
1457,13.0,13.0,67.0,20.5,0.0,2.0
1422,13.0,13.0,63.0,18.0,0.0,2.0
1268,14.0,14.0,59.0,13.0,0.0,2.0
1393,14.0,14.0,55.0,15.0,0.0,2.0
1964,14.0,14.0,57.0,15.0,0.0,2.0
3796,13.5,13.5,61.0,16.0,0.0,2.0
3634,13.0,13.0,65.0,16.0,0.0,2.0
2001,13.0,13.0,67.0,16.0,0.0,2.0
1214,12.0,12.0,72.0,15.0,0.0,2.0
950,12.0,12.0,72.0,13.0,0.0,2.0
752,11.5,11.5,74.5,13.0,0.0,2.0
471,11.0,11.0,77.0,15.0,0.0,2.0
240,11.0,11.0,77.0,14.0,0.0,2.0
157,11.0,11.0,77.0,11.0,0.0,2.0
90,10.0,8.0,82.0,11.0,0.0,2.0
64,10.0,8.0,82.0,13.0,0.0,2.0
61,11.0,11.0,79.5,10.0,0.0,2.0
131,11.0,11.0,82.0,11.0,0.0,2.0
732,11.0,11.0,88.0,12.0,0.0,2.0
2306,11.0,11.0,88.0,15.0,0.0,2.0
4693,12.0,12.0,82.0,12.0,0.0,2.0
2365,12.0,12.0,82.0,13.0,0.0,2.0
1148,13.0,13.0,74.5,18.5,0.0,2.0
1022,13.0,13.0,72.0,20.5,0.0,2.0
1364,14.0,14.0,67.0,18.5,0.0,2.0
1335,14.0,14.0,67.0,19.0,0.0,2.0
1313,13.5,13.5,69.5,19.0,0.0,2.0
1400,14.0,14.0,65.0,16.0,0.0,2.0
1867,13.0,13.0,77.0,11.0,0.0,2.0
3627,13.0,13.0,77.0,13.0,0.0,2.0
3408,12.0,12.0,74.5,12.0,0.0,2.0
1887,12.0,12.0,77.0,12.0,0.0,2.0
1123,11.5,11.5,79.5,13.0,0.0,2.0
820,11.0,11.0,82.0,13.0,0.0,2.0
726,11.0,11.0,82.0,14.0,0.0,2.0
465,10.0,8.0,88.0,14.0,0.0,2.0
279,10.0,8.0,88.0,14.0,0.0,2.0
173,10.0,8.0,88.0,14.0,0.0,2.0
101,10.0,8.0,88.0,15.0,0.0,2.0
45,10.0,8.0,88.0,15.0,0.0,2.0
45,10.0,8.0,88.0,12.0,0.0,2.0
142,10.0,8.0,88.0,14.0,0.0,2.0
649,10.0,8.0,88.0,15.0,0.0,2.0
2087,10.0,8.0,88.0,12.0,0.0,2.0
4253,10.0,8.0,88.0,14.0,0.0,2.0
2273,10.0,8.0,88.0,15.0,0.0,2.0
1163,10.5,9.5,85.0,15.0,0.0,2.0
1128,11.5,11.5,79.5,17.0,0.0,2.0
1435,12.0,12.0,77.0,16.0,0.0,2.0
1553,13.0,13.0,72.0,14.0,0.0,2.0
1414,13.0,13.0,69.5,15.0,0.0,2.0
1499,13.5,13.5,65.0,13.0,0.0,2.0
2116,13.0,13.0,72.0,12.0,0.0,2.0
3091,13.0,13.0,72.0,9.0,0.0,2.0
2621,12.0,12.0,77.0,10.0,0.0,2.0
1589,12.0,12.0,77.0,9.0,0.0,2.0
965,11.5,11.5,79.5,9.0,0.0,2.0
711,11.0,11.0,82.0,9.0,0.0,2.0
668,10.0,9.5,88.0,6.5,0.0,2.0
567,9.5,8.5,87.5,7.0,0.0,2.0
490,9.0,8.0,87.0,7.0,1.0,2.0
365,9.0,8.0,87.0,8.0,1.0,2.0
271,8.0,8.0,93.0,4.0,1.0,2.0
191,8.5,7.5,90.0,6.0,1.0,2.0
94,9.0,8.0,87.0,6.0,1.0,2.0
79,9.0,8.5,87.0,5.0,1.0,2.0
113,8.5,8.5,90.0,4.0,1.0,2.0
291,8.0,7.0,93.0,6.0,1.0,2.0
538,8.0,7.0,93.0,6.5,1.0,2.0
996,8.0,7.0,93.0,6.5,1.0,2.0
1278,9.5,9.0,87.5,5.0,1.0,2.0
1775,11.5,11.5,79.5,8.0,1.0,2.0
2307,12.0,12.0,77.0,11.0,1.0,2.0
2422,13.5,13.5,65.0,11.0,1.0,2.0
2513,14.0,14.0,59.0,14.0,1.0,2.0
2510,14.0,14.0,57.0,12.0,1.0,2.0
2356,13.0,13.0,61.0,14.0,1.0,2.0
2095,13.0,13.0,65.0,12.0,1.0,2.0
1589,12.5,12.5,69.5,12.0,1.0,2.0
1113,12.0,12.0,72.0,11.0,1.0,2.0
827,11.5,11.5,74.5,12.0,1.0,2.0
674,10.5,10.5,79.5,7.5,1.0,2.0
589,10.0,10.0,82.0,6.0,1.0,2.0
544,10.0,10.0,82.0,5.0,1.0,2.0
457,9.0,9.0,87.0,4.0,1.0,2.0
429,9.0,8.5,87.0,3.0,1.0,2.0
355,8.5,8.0,90.0,5.0,1.0,2.0
217,8.0,7.0,90.0,6.0,1.0,2.0
150,8.0,7.0,93.0,6.0,1.0,2.0
107,8.0,8.0,87.0,4.0,1.0,2.0
107,8.0,7.0,90.0,6.5,1.0,2.0
173,7.5,6.5,90.0,6.0,1.0,2.0
319,8.0,7.0,87.0,6.0,1.0,2.0
744,9.5,8.0,79.0,10.0,1.0,2.0
1359,10.5,9.5,74.0,15.0,1.0,2.0
1900,12.0,12.0,69.5,22.0,1.0,2.0
2166,12.0,12.0,67.0,24.0,1.0,2.0
2435,12.5,12.5,67.5,24.0,1.0,2.0
2203,13.0,13.0,63.0,25.0,1.0,2.0
2406,13.0,13.0,65.0,23.0,1.0,2.0
2069,12.0,12.0,67.0,23.0,1.0,2.0
1826,12.0,12.0,69.5,24.0,1.0,2.0
1376,11.5,11.5,74.5,17.5,1.0,2.0
894,11.0,11.0,77.0,17.0,1.0,2.0
615,11.0,11.0,77.0,15.0,1.0,2.0
462,11.0,11.0,77.0,13.0,1.0,2.0
481,10.5,9.5,79.5,12.0,1.0,2.0
303,11.0,11.0,77.0,9.0,1.0,2.0
202,10.0,9.0,82.0,8.0,0.0,2.0
136,10.0,9.0,82.0,9.0,0.0,2.0
62,11.0,11.0,72.0,9.0,0.0,2.0
30,10.5,9.5,79.5,9.0,0.0,2.0
63,10.0,8.0,82.0,12.0,0.0,2.0
126,10.0,8.0,79.0,12.0,0.0,2.0
585,10.5,9.5,79.5,14.0,0.0,2.0
1973,11.0,11.0,79.5,14.0,0.0,2.0
3985,11.0,11.0,77.0,11.0,0.0,2.0
2070,11.0,11.0,77.0,13.0,0.0,2.0
968,11.5,11.5,77.0,15.0,0.0,2.0
965,13.0,13.0,67.0,13.0,0.0,2.0
1180,13.0,13.0,72.0,14.0,0.0,2.0
1294,13.0,13.0,69.5,15.0,0.0,2.0
1253,13.5,13.5,69.5,13.0,0.0,2.0
1299,14.0,14.0,67.0,14.0,0.0,2.0
1808,13.5,13.5,65.0,16.0,0.0,2.0
3805,13.0,13.0,72.0,14.0,0.0,2.0
3404,13.0,13.0,72.0,11.0,0.0,2.0
1913,12.0,12.0,72.0,6.5,0.0,2.0
1213,12.0,12.0,72.0,6.5,0.0,2.0
817,11.5,11.5,74.5,7.0,0.0,2.0
534,11.0,11.0,77.0,6.0,0.0,2.0
368,11.0,11.0,77.0,6.0,0.0,2.0
123,11.0,11.0,77.0,6.5,0.0,2.0
109,11.0,11.0,77.0,2.0,0.0,2.0
67,11.0,11.0,77.0,4.0,0.0,2.0
43,11.0,11.0,79.5,2.0,0.0,2.0
50,11.0,11.0,82.0,5.0,0.0,2.0
134,10.5,10.5,79.5,4.0,0.0,2.0
700,10.0,10.0,82.0,4.0,0.0,2.0
2260,10.0,10.0,82.0,6.0,0.0,2.0
4560,10.0,10.0,88.0,4.0,0.0,2.0
2281,11.0,11.0,79.5,6.0,0.0,2.0
1100,11.0,11.0,79.5,6.0,0.0,2.0
1023,12.0,12.0,77.0,5.0,0.0,2.0
1382,13.0,13.0,74.5,6.0,0.0,2.0
1365,13.0,13.0,72.0,6.0,0.0,2.0
1345,13.5,13.5,72.0,7.0,0.0,2.0
1425,14.0,14.0,69.5,7.0,0.0,2.0
2157,14.0,14.0,72.0,9.0,0.0,2.0
3888,13.0,13.0,77.0,8.0,0.0,2.0
3577,13.0,13.0,77.0,9.0,0.0,2.0
2069,13.0,13.0,77.0,8.0,0.0,2.0
1255,13.0,13.0,79.5,5.0,0.0,2.0
931,12.0,12.0,85.0,3.0,0.0,2.0
704,12.0,12.0,88.0,2.0,0.0,2.0
444,11.0,11.0,94.0,0.0,0.0,2.0
235,11.0,11.0,94.0,2.0,0.0,2.0
107,10.0,10.0,94.0,4.0,0.0,2.0
134,10.5,10.5,94.0,0.0,0.0,2.0
67,12.0,12.0,94.0,7.5,0.0,2.0
49,12.0,12.0,91.0,6.5,0.0,2.0
123,12.0,12.0,94.0,7.0,0.0,2.0
701,12.0,12.0,94.0,7.5,0.0,2.0
2208,12.0,12.0,94.0,6.5,0.0,2.0
4540,12.0,12.0,94.0,7.0,0.0,2.0
2381,13.0,13.0,88.0,7.5,0.0,2.0
1226,14.0,14.0,79.5,14.0,0.0,2.0
1084,15.0,15.0,72.0,22.0,0.0,2.0
1453,15.5,15.5,70.0,16.0,0.0,2.0
1499,16.5,16.5,66.0,19.5,0.0,2.0
1482,16.5,16.5,63.5,22.0,0.0,2.0
1567,16.0,16.0,65.5,19.0,0.0,2.0
2050,16.0,16.0,68.0,19.5,0.0,2.0
3891,15.0,15.0,72.0,17.0,0.0,2.0
3539,15.0,15.0,72.0,16.0,0.0,2.0
2126,14.5,14.5,74.5,14.0,0.0,2.0
1270,14.0,14.0,77.0,13.0,0.0,2.0
953,13.0,13.0,82.0,13.0,0.0,2.0
808,13.0,13.0,85.0,11.0,0.0,2.0
517,13.0,13.0,85.0,12.0,0.0,2.0
278,12.0,12.0,88.0,13.0,0.0,2.0
159,12.0,12.0,88.0,13.0,0.0,2.0
118,11.5,11.5,91.0,16.0,0.0,2.0
57,11.0,11.0,94.0,11.0,0.0,2.0
76,10.5,9.5,94.0,17.0,0.0,2.0
123,10.5,9.5,91.0,14.0,0.0,2.0
720,11.0,11.0,88.0,15.0,0.0,2.0
2226,11.0,11.0,88.0,14.0,0.0,2.0
4357,11.0,11.0,88.0,14.0,0.0,2.0
2266,10.5,9.5,91.0,16.0,0.0,2.0
1153,10.5,9.5,91.0,16.0,0.0,2.0
1224,11.5,11.5,85.0,16.0,0.0,2.0
1622,13.0,13.0,77.0,14.0,0.0,2.0
1596,15.0,15.0,63.0,21.0,0.0,2.0
1534,16.0,16.0,59.0,19.5,0.0,2.0
1616,16.0,16.0,61.0,25.0,0.0,2.0
2052,15.0,15.0,68.0,21.5,0.0,2.0
3747,15.0,15.0,68.0,19.5,0.0,2.0
3380,15.0,15.0,68.0,16.0,0.0,2.0
1961,14.5,14.5,70.0,18.0,0.0,2.0
1248,14.0,14.0,72.0,17.0,0.0,2.0
979,14.0,14.0,77.0,19.5,0.0,2.0
796,14.0,14.0,77.0,19.5,0.0,2.0
600,14.0,14.0,74.5,23.0,0.0,2.0
331,14.0,14.0,72.0,24.0,0.0,2.0
192,14.0,14.0,72.0,24.0,0.0,2.0
129,14.0,14.0,72.0,22.0,0.0,2.0
81,13.5,13.5,74.5,17.5,0.0,2.0
65,13.0,13.0,77.0,18.0,0.0,2.0
125,13.0,13.0,77.0,17.0,0.0,2.0
631,13.0,13.0,77.0,20.0,0.0,2.0
1823,12.0,12.0,82.0,18.5,0.0,2.0
4045,12.5,12.5,79.5,18.5,0.0,2.0
2256,13.5,13.5,77.0,19.5,0.0,2.0
1312,15.0,15.0,72.0,18.0,0.0,2.0
1392,16.0,16.0,68.0,14.0,0.0,2.0
1723,16.0,16.0,68.0,12.0,0.0,2.0
1783,16.0,16.0,68.0,13.0,0.0,2.0
1654,16.0,16.0,72.0,12.0,0.0,2.0
1768,16.5,16.5,70.0,10.0,0.0,2.0
2338,16.0,16.0,72.0,10.0,0.0,2.0
3560,16.0,16.0,72.0,9.0,0.0,2.0
2886,16.0,16.0,72.0,8.0,0.0,2.0
1773,15.0,15.0,77.0,5.0,0.0,2.0
1128,15.0,15.0,77.0,0.0,0.0,2.0
875,14.0,14.0,82.0,2.0,0.0,2.0
836,14.5,14.5,82.5,5.5,0.0,2.0
714,15.0,15.0,82.0,6.5,0.0,2.0
628,15.0,15.0,82.0,5.0,1.0,2.0
517,14.0,14.0,88.0,4.0,1.0,2.0
344,14.0,14.0,88.0,5.0,1.0,2.0
239,14.0,14.0,88.0,5.0,1.0,2.0
201,14.0,14.0,88.0,5.0,1.0,2.0
112,14.0,14.0,88.0,6.5,1.0,2.0
146,14.0,14.0,88.0,4.0,1.0,2.0
232,14.0,14.0,85.0,4.0,1.0,2.0
531,14.0,14.0,88.0,5.0,1.0,2.0
927,14.0,14.0,88.0,2.0,1.0,2.0
1440,14.5,14.5,85.0,0.0,1.0,2.0
1870,15.5,15.5,79.5,2.0,1.0,2.0
2297,16.0,16.0,77.0,0.0,1.0,2.0
2421,16.0,16.0,77.0,2.0,1.0,2.0
2491,16.0,16.0,74.5,2.0,1.0,2.0
2574,16.0,16.0,72.0,2.0,1.0,2.0
2595,16.0,16.0,72.0,5.0,1.0,2.0
2260,15.5,15.5,74.5,5.0,1.0,2.0
1666,14.5,14.5,79.5,0.0,1.0,2.0
1271,13.0,13.0,88.0,0.0,1.0,2.0
879,12.5,12.5,91.0,3.5,1.0,2.0
809,12.0,12.0,94.0,5.0,1.0,2.0
698,12.0,12.0,94.0,0.0,1.0,2.0
637,12.0,12.0,88.0,2.0,1.0,2.0
601,11.0,11.0,94.0,6.0,1.0,2.0
932,10.333333333333334,10.333333333333334,98.0,2.6666666666666665,1.0,2.0
357,10.0,10.0,94.0,5.0,1.0,2.0
191,10.0,10.0,94.0,5.0,1.0,2.0
136,10.0,10.0,94.0,5.0,1.0,2.0
109,9.0,8.5,100.0,3.0,1.0,2.0
139,9.5,9.5,97.0,2.0,1.0,2.0
213,9.5,9.5,97.0,5.0,1.0,2.0
436,10.0,10.0,94.0,4.0,1.0,2.0
947,10.0,10.0,97.0,2.0,1.0,2.0
1564,10.5,10.0,97.0,7.5,1.0,2.0
1869,11.0,11.0,97.0,7.0,1.0,2.0
2069,11.0,11.0,100.0,6.0,1.0,2.0
2236,12.0,12.0,94.0,3.0,1.0,2.0
2098,12.5,12.5,91.0,4.0,1.0,2.0
2247,13.0,13.0,88.0,4.0,1.0,2.0
2073,13.0,13.0,88.0,3.0,1.0,2.0
1506,12.5,12.5,91.0,4.0,1.0,2.0
1253,12.5,12.5,91.0,6.0,1.0,2.0
805,13.0,13.0,88.0,8.0,1.0,2.0
760,12.0,12.0,94.0,6.0,1.0,2.0
517,12.0,12.0,94.0,8.0,1.0,2.0
477,12.0,12.0,94.0,11.0,1.0,2.0
201,12.0,12.0,100.0,8.0,0.0,2.0
115,12.5,12.5,97.0,8.0,0.0,2.0
62,12.0,12.0,94.0,9.0,0.0,2.0
54,11.5,11.5,97.0,7.0,0.0,2.0
72,11.0,11.0,97.0,7.5,0.0,2.0
146,11.0,11.0,94.0,6.5,0.0,2.0
751,10.0,9.5,100.0,6.5,0.0,2.0
2468,10.0,10.0,100.0,6.0,0.0,2.0
4460,10.5,10.0,97.0,6.5,0.0,2.0
2143,11.0,11.0,94.0,5.0,0.0,2.0
1150,11.5,11.5,97.0,3.0,0.0,2.0
1131,13.5,13.5,88.0,5.0,0.0,2.0
1579,15.5,15.5,74.5,6.5,0.0,2.0
1588,16.5,16.5,70.0,9.0,0.0,2.0
1616,17.0,17.0,73.0,8.0,0.0,2.0
1713,17.0,17.0,70.5,10.0,0.0,2.0
2407,15.5,15.5,74.5,9.0,0.0,2.0
3890,14.5,14.5,79.5,8.0,0.0,2.0
3601,13.5,13.5,85.0,7.0,0.0,2.0
2048,13.0,13.0,88.0,7.0,0.0,2.0
1336,12.0,12.0,91.0,6.0,0.0,2.0
925,12.0,12.0,94.0,2.0,0.0,2.0
589,11.0,11.0,94.0,4.0,0.0,2.0
416,11.0,11.0,94.0,0.0,0.0,2.0
212,10.0,10.0,100.0,0.0,0.0,2.0
144,10.0,10.0,97.0,2.0,0.0,2.0
109,9.5,9.5,94.0,2.0,0.0,2.0
67,9.0,9.0,97.0,2.0,0.0,2.0
81,9.0,9.0,100.0,2.0,0.0,2.0
151,8.5,8.0,97.0,5.0,0.0,2.0
869,9.0,9.0,94.0,4.0,0.0,2.0
2748,9.0,8.0,94.0,7.5,0.0,2.0
4951,10.0,9.0,94.0,8.0,0.0,2.0
2269,10.0,9.0,100.0,9.0,0.0,2.0
1092,10.5,9.5,94.0,12.0,0.0,2.0
1009,12.0,12.0,88.0,13.0,0.0,2.0
1296,13.0,13.0,82.0,10.0,0.0,2.0
1314,13.0,13.0,82.0,12.0,0.0,2.0
1175,13.0,13.0,82.0,11.0,0.0,2.0
974,12.0,12.0,88.0,18.0,0.0,2.0
1643,12.0,12.0,82.0,16.0,0.0,2.0
3606,11.5,11.5,79.5,16.0,0.0,2.0
3461,11.0,11.0,77.0,13.0,0.0,2.0
1907,11.0,11.0,69.5,12.0,0.0,2.0
1114,10.0,9.0,71.0,9.0,0.0,2.0
894,10.0,9.0,71.0,8.0,0.0,2.0
615,9.5,8.5,71.0,8.0,0.0,2.0
353,8.5,7.5,73.5,6.5,0.0,2.0
188,7.0,6.0,81.0,6.5,0.0,2.0
90,7.0,5.0,81.0,9.0,0.0,2.0
53,6.0,4.5,87.0,6.5,0.0,2.0
33,6.0,4.5,87.0,6.5,0.0,2.0
35,6.0,4.0,84.0,11.0,0.0,2.0
130,7.0,4.0,81.0,16.0,0.0,2.0
781,6.5,4.5,78.5,11.0,0.0,2.0
2684,6.5,4.0,78.5,13.0,0.0,2.0
4783,7.5,5.0,73.5,13.0,0.0,2.0
2289,8.0,5.5,71.0,14.0,0.0,2.0
1146,8.5,6.0,66.5,14.0,0.0,2.0
1053,9.5,7.5,60.0,15.0,0.0,2.0
1371,10.0,8.0,56.0,16.0,0.0,2.0
1385,11.0,11.0,50.0,16.0,0.0,2.0
1300,11.0,11.0,50.0,17.0,0.0,2.0
1381,11.0,11.0,50.0,11.0,0.0,2.0
1878,10.0,8.5,56.0,10.0,0.0,2.0
3410,9.0,8.5,62.0,5.0,0.0,2.0
3209,9.0,8.0,64.0,6.5,0.0,2.0
1863,8.0,8.0,66.0,2.0,0.0,2.0
1153,7.5,7.0,71.0,3.0,0.0,2.0
794,7.5,7.0,73.5,5.0,0.0,2.0
636,6.5,5.5,78.5,6.0,0.0,2.0
393,6.0,4.5,81.0,6.5,0.0,2.0
206,5.5,3.5,78.5,9.0,0.0,2.0
129,5.0,4.0,84.0,6.0,0.0,2.0
81,5.0,3.0,81.0,8.0,0.0,2.0
37,5.0,3.5,81.0,6.5,0.0,2.0
53,5.0,4.0,81.0,6.0,0.0,2.0
126,4.5,2.5,84.0,9.0,0.0,2.0
735,4.0,2.0,87.0,8.0,0.0,2.0
2437,4.0,2.0,87.0,8.0,0.0,2.0
4656,5.0,3.0,81.0,8.0,0.0,2.0
2275,6.5,4.5,78.5,9.0,0.0,2.0
1063,8.5,7.0,68.5,10.0,0.0,2.0
1056,10.0,8.0,58.0,14.0,0.0,2.0
1328,11.0,11.0,52.0,17.0,0.0,2.0
1290,11.5,11.5,52.5,17.0,0.0,2.0
1276,11.0,11.0,54.0,14.0,0.0,2.0
1298,11.0,11.0,58.0,10.0,0.0,2.0
1931,10.5,10.5,60.0,6.0,0.0,2.0
3268,10.5,10.0,62.5,8.0,0.0,2.0
3102,10.0,9.0,67.0,7.0,0.0,2.0
1784,10.0,8.0,71.0,13.0,0.0,2.0
999,10.0,8.0,71.0,16.0,0.0,2.0
640,9.0,7.0,76.0,14.0,0.0,2.0
658,9.0,8.0,76.0,7.0,0.0,2.0
463,8.5,7.5,79.0,6.5,0.0,2.0
264,8.5,7.0,79.0,9.0,0.0,2.0
170,8.5,7.0,79.0,8.0,0.0,2.0
115,9.0,8.0,76.0,7.0,0.0,2.0
51,9.0,7.5,76.0,10.0,0.0,2.0
55,9.0,7.5,76.0,10.0,0.0,2.0
132,9.0,7.0,76.0,11.0,0.0,2.0
629,9.0,7.5,76.0,11.0,0.0,2.0
2108,10.0,8.0,71.0,11.0,0.0,2.0
4163,10.0,8.0,71.0,11.0,0.0,2.0
2195,10.5,9.5,71.5,12.0,0.0,2.0
1101,11.0,11.0,72.0,13.0,0.0,2.0
1080,12.0,12.0,72.0,13.0,0.0,2.0
781,11.5,11.5,77.0,14.0,0.0,2.0
477,11.0,11.0,82.0,7.5,0.0,2.0
368,10.0,10.0,88.0,6.0,0.0,2.0
520,9.5,9.0,84.5,4.5,0.0,2.0
745,9.5,8.5,84.5,7.0,0.0,2.0
1648,9.0,8.5,87.0,5.0,0.0,2.0
1836,9.0,8.5,87.0,5.0,0.0,2.0
1244,9.5,8.5,91.0,7.5,0.0,2.0
714,9.0,7.5,84.5,10.0,0.0,2.0
576,8.0,7.0,87.0,7.0,0.0,2.0
493,8.0,6.0,82.0,9.0,0.0,2.0
467,7.0,5.0,87.0,13.0,0.0,2.0
308,6.5,4.5,87.0,11.0,1.0,2.0
303,6.0,3.5,87.0,13.0,1.0,2.0
190,5.0,2.0,93.0,13.0,1.0,2.0
148,5.0,2.0,90.0,14.0,1.0,2.0
100,5.0,2.0,87.0,15.0,1.0,2.0
85,5.5,2.5,90.0,13.0,1.0,2.0
117,6.0,3.5,84.0,12.0,1.0,2.0
278,6.5,3.5,78.5,16.0,1.0,2.0
519,6.5,3.5,84.0,15.0,1.0,2.0
987,7.0,4.0,81.0,17.5,1.0,2.0
1215,8.0,5.0,82.0,19.0,1.0,2.0
1449,8.5,5.5,79.0,18.0,1.0,2.0
1613,9.0,6.0,68.5,20.0,1.0,2.0
1761,10.0,7.0,60.0,24.0,1.0,2.0
1745,10.0,7.0,58.0,22.0,1.0,2.0
1586,9.0,6.0,58.0,24.0,1.0,2.0
1495,9.0,6.0,58.0,19.5,1.0,2.0
1269,8.0,5.0,62.0,22.0,1.0,2.0
985,8.0,5.0,62.0,19.5,1.0,2.0
972,7.0,4.5,66.0,15.0,1.0,2.0
762,6.5,3.5,68.5,16.0,1.0,2.0
656,6.0,3.0,71.0,18.0,1.0,2.0
456,6.0,3.0,71.0,17.0,1.0,2.0
421,5.0,2.0,70.0,17.0,1.0,2.0
342,5.0,1.0,70.0,19.5,1.0,2.0
282,5.0,1.5,68.0,18.0,1.0,2.0
182,4.0,0.0,72.5,19.0,1.0,2.0
137,4.0,0.0,70.0,17.0,1.0,2.0
78,4.0,0.5,72.5,16.0,1.0,2.0
49,4.0,0.0,70.0,18.0,1.0,2.0
97,4.0,0.5,70.0,16.0,1.0,2.0
159,3.5,-0.5,75.0,16.0,1.0,2.0
370,4.5,1.0,72.5,17.0,1.0,2.0
650,5.0,1.0,70.0,20.5,1.0,2.0
1184,6.5,3.0,66.0,20.5,1.0,2.0
1471,7.0,3.0,63.5,22.0,1.0,2.0
1507,8.0,4.5,62.0,22.0,1.0,2.0
1489,7.5,4.5,64.0,18.5,1.0,2.0
1406,8.0,5.0,62.0,19.5,1.0,2.0
939,6.5,3.0,76.0,20.5,1.0,2.0
353,4.5,1.5,90.0,16.0,1.0,2.0
544,5.5,2.5,87.0,15.0,1.0,2.0
616,6.0,3.0,87.0,15.0,1.0,2.0
516,6.0,3.0,81.0,17.0,1.0,2.0
400,6.0,2.0,81.0,20.0,1.0,2.0
248,7.0,3.0,81.0,24.0,1.0,2.0
223,7.0,3.0,81.0,26.0,1.0,2.0
164,7.0,3.0,81.0,23.0,1.0,2.0
118,7.0,3.0,81.0,23.0,0.0,2.0
63,7.0,3.0,81.0,22.0,0.0,2.0
28,7.0,3.5,81.0,21.0,0.0,2.0
17,7.0,3.5,81.0,20.5,0.0,2.0
42,6.5,3.0,81.0,20.5,0.0,2.0
119,6.0,2.5,81.0,19.5,0.0,2.0
594,6.0,2.0,81.0,20.0,0.0,2.0
1811,6.0,2.0,81.0,20.0,0.0,2.0
2905,7.0,3.5,78.5,21.0,0.0,2.0
1578,7.5,4.0,73.5,23.0,0.0,2.0
650,8.0,5.0,71.0,22.0,0.0,2.0
558,9.0,6.0,66.0,19.5,0.0,2.0
445,8.5,5.5,68.5,19.0,0.0,2.0
472,9.0,6.0,66.0,19.0,0.0,2.0
409,8.5,5.5,68.5,19.5,0.0,2.0
520,8.0,5.0,71.0,18.0,0.0,2.0
855,8.0,5.5,68.5,13.0,0.0,2.0
2082,6.5,5.0,73.5,8.5,0.0,2.0
1832,6.0,4.5,76.0,6.5,0.0,2.0
949,5.5,3.5,78.5,8.0,0.0,2.0
540,5.0,3.0,81.0,9.0,0.0,2.0
313,5.0,3.0,81.0,9.0,0.0,2.0
189,4.5,2.0,84.0,10.0,0.0,2.0
104,4.0,1.0,84.0,11.0,0.0,2.0
41,4.0,1.5,81.0,11.0,0.0,2.0
20,3.0,0.0,87.0,9.0,0.0,2.0
24,4.0,1.0,81.0,12.0,0.0,2.0
35,3.0,0.0,87.0,11.0,0.0,2.0
34,3.0,0.0,84.0,11.0,0.0,2.0
121,3.0,0.0,81.0,11.0,0.0,2.0
661,3.0,0.0,81.0,11.0,0.0,2.0
2166,3.0,0.0,84.0,10.0,0.0,2.0
4188,3.0,-0.5,81.0,13.0,0.0,2.0
1964,4.0,2.0,75.0,9.0,0.0,2.0
833,5.5,2.5,70.5,13.0,0.0,2.0
788,6.0,3.0,68.5,15.0,0.0,2.0
983,6.0,3.5,68.5,13.0,0.0,2.0
1024,6.5,4.0,61.5,13.0,0.0,2.0
918,6.5,3.5,59.0,16.0,0.0,2.0
1051,6.0,3.0,66.0,13.0,0.0,2.0
1564,6.0,4.0,66.0,8.0,0.0,2.0
3043,6.0,4.0,66.0,8.0,0.0,2.0
2949,6.0,4.0,66.0,9.0,0.0,2.0
1617,5.5,3.5,68.0,9.0,0.0,2.0
969,5.5,3.5,68.0,8.0,0.0,2.0
599,5.5,4.0,68.0,7.5,0.0,2.0
370,5.0,2.0,73.0,13.0,0.0,2.0
185,5.0,2.0,84.0,13.0,0.0,2.0
91,5.0,1.0,87.0,19.5,0.0,2.0
45,5.0,1.0,93.0,22.0,0.0,2.0
26,5.0,0.5,93.0,25.0,0.0,2.0
20,6.0,2.0,93.0,22.0,0.0,2.0
24,7.0,4.0,93.0,17.0,0.0,2.0
69,7.5,4.5,93.0,15.0,0.0,2.0
184,8.0,6.0,93.0,11.0,0.0,2.0
736,8.0,6.0,93.0,12.0,0.0,2.0
1619,8.0,6.0,93.0,11.0,0.0,2.0
1208,8.0,7.0,93.0,6.5,0.0,2.0
575,8.0,6.0,93.0,11.0,0.0,2.0
555,8.0,4.5,84.5,26.5,0.0,2.0
724,8.0,5.0,82.0,22.0,0.0,2.0
826,8.5,5.0,76.5,25.0,0.0,2.0
774,9.0,6.0,71.0,25.0,0.0,2.0
944,9.0,6.0,76.0,20.5,0.0,2.0
1431,9.0,6.0,73.5,21.0,0.0,2.0
2704,9.0,6.0,76.0,22.0,0.0,2.0
2500,9.0,6.0,76.0,23.0,0.0,2.0
1426,8.0,5.0,82.0,19.0,0.0,2.0
856,8.0,4.5,82.0,22.0,0.0,2.0
579,8.0,5.0,82.0,20.0,0.0,2.0
466,7.5,4.5,84.5,20.0,0.0,2.0
318,7.0,4.5,84.0,15.0,0.0,2.0
69,6.5,3.0,87.0,18.5,0.0,2.0
63,6.0,3.0,87.0,18.0,0.0,2.0
44,6.0,3.0,87.0,18.0,0.0,2.0
26,6.0,3.5,87.0,12.0,0.0,2.0
