,keywords,segments,visit count,popularity
193869,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],87,0.0019212991692479063
193871,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],308,0.00680184073710753
193897,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],545,0.011248900394186238
193904,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],187,0.0038597144471794985
193910,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",983,0.021708472222651633
193915,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],595,0.01228090960466204
193923,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],833,0.018395887448086276
193936,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",895,0.019765089154906622
193980,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],518,0.03917147046524061
193983,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],137,0.002827705236703697
193991,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],941,0.07115898399187533
194007,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],406,0.008966062789823563
194019,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],151,0.003116667815636921
194043,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],786,0.05943779109204464
194045,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],834,0.06306757986102446
194053,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",72,0.0014860932630851545
194055,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],0,0.0
194056,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],670,0.014796211993058589
194059,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],312,0.00689017633109594
194069,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",163,0.0033643500261511133
194078,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],635,0.014023275545660007
194091,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",778,0.017181273030745646
194092,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],644,0.04869966598381265
194095,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",529,0.011682382304967156
194096,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],348,0.007685196676991625
194103,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",256,0.005653478015258207
194109,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],128,0.009679436717279534
194112,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],85,0.0064277509450684405
194117,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],181,0.0037358733419224016
194121,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",392,0.00865688821086413
194141,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],657,0.01450912131259626
194154,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],778,0.058832826297214674
194158,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],550,0.011352101315233818
194159,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],33,0.0006811260789140291
194161,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],376,0.007760709262778029
194164,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],184,0.004063437323466836
194167,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],737,0.016275833192364447
194190,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],738,0.01629791709086155
194214,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],930,0.020538025602305207
194240,"['نتایج زنده', 'نتایج', 'زنده']","['sarmayegozari', 'maleSegment']",582,0.012012587209938332
194242,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['sarmayegozari', 'femaleSegment', 'salamat']",104,0.014558648957376755
194287,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",705,0.015569148440457172
194304,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],264,0.005830149203235027
194336,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",313,0.006912260229593042
194345,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],415,0.009164817876297485
194347,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],18,0.00039751017294784274
194361,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",41,0.0008462475525901573
194366,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],37,0.0007636868157520932
194376,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],235,0.005189716146819057
194392,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],583,0.012874912823810682
194395,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],900,0.018576165788564428
194409,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],363,0.008016455154448161
194411,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],243,0.005366387334795876
194415,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],761,0.016805846756294904
194420,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],229,0.004726602183979172
194423,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],63,0.0013912856053174493
194450,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],127,0.0028046551091320013
194456,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['sarmayegozari', 'femaleSegment', 'salamat']",377,0.050384499215498646
194461,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],582,0.012852828925313581
194468,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],948,0.020935535775253047
194471,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],818,0.018064628970629742
194476,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'khanevadehvakhanedari', 'varzeshi']",948,0.020935535775253047
194478,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'khanevadehvakhanedari', 'varzeshi']",123,0.002716319515143592
194479,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],4,8.833559398840948e-05
194501,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat']",499,0.011019865350054083
194504,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],734,0.015149895209784768
194532,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],690,0.015237889963000637
194538,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],278,0.006139323782194459
194558,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],292,0.0060269337891786815
194594,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],221,0.004880541567859624
194617,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'khanevadehvakhanedari', 'varzeshi']",845,0.018660894230051503
194626,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],639,0.013189077709880747
194639,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],236,0.00521180004531616
194648,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],632,0.013957023850168698
194655,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],765,0.016894182350283317
194661,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],571,0.012609906041845455
194665,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],701,0.015480812846468763
194696,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],274,0.00605098818820605
194712,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode', 'salamat', 'varzeshi']",429,0.03244123712275719
194717,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],412,0.009098566180806178
194728,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode', 'salamat', 'varzeshi']",648,0.049002148381227635
194739,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],806,0.01663598847286992
194753,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],856,0.017667997683345725
194769,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],397,0.053057416945763825
194772,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],441,0.00910232123639657
194802,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],642,0.014177862835139724
194818,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",271,0.005984736492714742
194819,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],378,0.050518145102011906
194833,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],968,0.019979698314811518
194872,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],980,0.021642220527160323
194873,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],185,0.0038184340787604664
194891,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'femaleSegment']",885,0.12388850314690797
194893,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'salamat', 'laghari']",772,0.01704876963976303
194910,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode', 'salamat', 'varzeshi']",915,0.06919284840867793
194914,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode', 'salamat', 'varzeshi']",945,0.07146146638929031
194926,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'femaleSegment']",600,0.08399220552332744
194927,"['صفحه اخبار', 'صفحه', 'اخبار']","['konkoor', 'maleSegment']",675,0.014906631485544102
194953,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],384,0.00848021702288731
194979,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],239,0.0049330040260743314
195003,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'salamat']",502,0.06709023502965603
195012,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",399,0.008235433499596897
195028,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],342,0.007552693286009012
195071,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],896,0.019787173053403724
195083,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],309,0.006823924635604633
195148,"['صفحه اخبار', 'صفحه', 'اخبار']",['varzeshi'],332,0.007331854301037987
195176,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],384,0.00848021702288731
195213,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],515,0.010629694867900757
195281,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],529,0.011682382304967156
195293,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],129,0.0026625837630275683
195308,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],763,0.016850014553289112
195319,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],572,0.012631989940342557
195354,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",230,0.0047472423681886875
195358,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],32,0.000660485894704513
195363,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",620,0.013692017068203471
195409,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],699,0.014427488762451708
195416,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],619,0.012776274025690424
195500,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],433,0.009562328049245327
195507,"['صفحه اخبار', 'صفحه', 'اخبار']",['femaleSegment'],871,0.019235075590976168
195525,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],214,0.004416999420836431
195561,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",24,0.0005300135639304569
195568,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],982,0.020268660893744746
195607,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],821,0.018130880666121046
195608,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",647,0.014288282327625234
195610,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],418,0.008627596999577701
195645,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],928,0.01915409094643088
195668,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],910,0.01878256763065959
195710,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],999,0.020619544025306517
195734,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",881,0.01945591457594719
195761,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],955,0.01971137592008781
195784,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",35,0.0007729364473985829
195840,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],710,0.014654530788756386
195844,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],786,0.017357944218722464
195846,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],827,0.01706943234126976
195857,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],602,0.08427217954173852
195877,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],871,0.12192868501803034
195931,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],208,0.0045934508873972935
195939,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],596,0.012301549788871555
195940,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],663,0.014641624703578873
195948,"['صفحه اخبار', 'صفحه', 'اخبار']","['mazhabi', 'maleSegment']",294,0.006492666158148097
195952,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],906,0.018700006893821525
195955,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],977,0.02157596883166902
195962,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],577,0.08077250431159988
195965,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],807,0.01665662865707944
195974,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],892,0.019698837459415315
195987,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],161,0.003323069657732081
195996,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],518,0.01143945942149903
196014,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],625,0.01290011513094752
196022,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",397,0.008767307703349641
196026,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],161,0.003323069657732081
196029,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],583,0.012033227394147847
196031,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],785,0.016202544604470088
196046,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],837,0.11716912670504177
196071,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],246,0.005077485315540945
196080,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],226,0.0049909610603451355
196088,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],900,0.019875508647392133
196091,"['صفحه اخبار', 'صفحه', 'اخبار']","['mazhabi', 'maleSegment']",613,0.013537429778723752
196097,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],218,0.004814289872368317
196103,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],895,0.019765089154906622
196109,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],372,0.05207516742446301
196120,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'salamat']",678,0.09491119224136
196154,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],298,0.0061507748944357775
196157,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],842,0.1178690617510695
196161,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],587,0.08217237440365534
196166,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],584,0.0817524133760387
196173,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],709,0.09925078952673191
196207,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",438,0.009672747541730838
196213,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],825,0.018219216260109455
196227,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],607,0.013404926387741139
196228,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],733,0.015129255025575253
196251,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],654,0.013498680473023487
196288,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",631,0.013934939951671598
196359,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],468,0.01033526449664391
196371,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",593,0.013095751808781707
196391,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],451,0.009959838222193169
196397,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],32,0.0007066847519072759
196413,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],636,0.013127157157252198
196448,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],287,0.006338078868668381
196519,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],557,0.012300731462886022
196545,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],947,0.019546254446411684
196548,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],987,0.02179680781664004
196551,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],227,0.005013044958842238
196555,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],851,0.018793397621034116
196575,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],942,0.020803032384270434
196585,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],395,0.05529486863619056
196618,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],511,0.010547134131062693
196657,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],972,0.021465549339183505
196700,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",942,0.020803032384270434
196701,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'khanevadehvakhanedari']",174,0.00359139205245579
196702,"['نتایج زنده', 'نتایج', 'زنده']","['javan', 'maleSegment', 'moosighi', 'varzeshi']",512,0.010567774315272208
196766,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],746,0.01539757742029896
196791,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],253,0.005587226319766899
196798,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],730,0.015067334472946704
196799,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],433,0.008937199762720442
196823,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],467,0.009638966025843987
196826,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],825,0.017028151972850725
196827,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],265,0.005469648815521749
196830,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],751,0.015500778341346543
196831,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],688,0.015193722166006432
196846,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",950,0.020979703572247255
196857,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],519,0.011461543319996131
196861,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],327,0.0072214348085524755
196865,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],851,0.11912894483391942
196874,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],350,0.04677606027964065
196884,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],662,0.09267140009407127
196893,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],363,0.008016455154448161
196898,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],163,0.0033643500261511133
196934,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],602,0.08427217954173852
196947,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],750,0.01656292387282678
196953,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",825,0.018219216260109455
196975,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],488,0.010072409894243824
196981,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",447,0.00987150262820476
196997,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],359,0.007409826131216256
197001,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],442,0.05907148183886048
197011,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",213,0.0047038703798828055
197013,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],623,0.013758268763694778
197036,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'maleSegment']",266,0.005874317000229231
197054,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],998,0.022039730700108166
197061,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],812,0.017932125579647126
197089,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],247,0.00509812549975046
197094,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],672,0.014840379790052793
197101,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",296,0.006536833955142302
197115,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],802,0.01655342773603186
197122,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],982,0.020268660893744746
197154,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],290,0.006404330564159688
197162,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],263,0.005428368447102717
197178,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],47,0.0009700886578472536
197183,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],502,0.01108611704554539
197216,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",21,0.0004637618684391498
197222,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],222,0.0049026254663567265
197226,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],370,0.008171042443927877
197259,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],120,0.0026500678196522847
197283,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],715,0.014757731709803963
197288,"['نتایج زنده', 'نتایج', 'زنده']","['sarmayegozari', 'maleSegment', 'technology']",399,0.008235433499596897
197296,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",8,0.0011198960736443658
197322,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],57,0.0012587822143348352
197334,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],224,0.004946793263350931
197337,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],986,0.020351221630582807
197340,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",624,0.01378035266219188
197355,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],93,0.001919537131484991
197423,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",406,0.05683472573745157
197424,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],586,0.01294116451930199
197427,"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",325,0.007177267011558271
197436,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],963,0.019876497393763938
197465,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],170,0.003508831315617726
197470,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],380,0.008391881428898901
197471,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],521,0.011505711116990336
197475,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",257,0.03597666136582525
197512,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],881,0.01945591457594719
197513,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],809,0.01786587388415582
197519,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],547,0.012079892477914998
197526,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],330,0.007287686504043782
197554,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'laghari']",629,0.013890772154677393
197557,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",74,0.010359038681210384
197562,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],727,0.016054994207393425
197564,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],908,0.02005217983536895
197566,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],629,0.013890772154677393
197587,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],752,0.015521418525556057
197590,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'laghari']",933,0.020604277297796514
197606,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],478,0.010556103481614934
197625,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],289,0.006382246665662586
197636,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],399,0.008811475500343845
197641,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],907,0.020030095936871852
197658,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],893,0.019720921357912417
197698,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",454,0.06355410217931776
197711,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],673,0.013890843973004292
197719,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],663,0.014641624703578873
197737,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],702,0.014489409315080254
197750,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],547,0.01129018076260527
197827,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],771,0.015913582025536863
197833,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],274,0.00605098818820605
197854,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],925,0.01909217039380233
