action,application_id,interaction_time,notification_id,user_id
F,0,4809600,85,15301
F,0,4809600,85,10640
F,0,4809600,85,113
F,0,5234400,85,12654
F,0,4809600,85,16074
F,0,4809600,85,10810
F,0,4809600,85,9211
F,0,4809600,85,1166
F,0,4809600,85,3770
F,0,4809600,85,6307
F,0,4809600,85,134
F,0,4809600,85,13951
F,0,4827600,85,12279
F,0,4827600,85,13232
F,0,4827600,85,12
F,0,4827600,85,11299
F,0,4827600,85,15148
F,0,4827600,85,4496
F,0,4813200,85,1018
F,0,4813200,85,15872
F,0,4809600,85,7499
F,0,4816800,85,3547
F,0,5212800,85,988
F,0,4816800,85,13792
F,0,4816800,85,5172
F,0,4816800,85,14407
F,0,4816800,85,12148
F,0,4816800,85,13425
F,0,4816800,85,10300
C,0,4816800,85,14033
F,0,4816800,85,10369
F,0,4816800,85,2987
F,0,4816800,85,10560
F,0,4816800,85,7098
F,0,4816800,85,12364
F,0,4816800,85,16
F,0,4816800,85,16681
F,0,4816800,85,4925
F,0,5238000,85,10711
F,0,4816800,85,5284
F,0,4816800,85,12938
F,0,4816800,85,17132
F,0,4816800,85,4768
F,0,4816800,85,10136
F,0,5227200,85,2362
F,0,4816800,85,6769
F,0,4816800,85,11986
F,0,4816800,85,2499
C,0,4816800,85,17648
F,0,4816800,85,17294
F,0,4816800,85,11280
C,0,4813200,85,12907
F,0,4820400,85,1293
F,0,4820400,85,960
F,0,4820400,85,2967
F,0,4820400,85,6716
F,0,4820400,85,10631
F,0,4820400,85,12830
F,0,4820400,85,13674
F,0,4820400,85,15528
F,0,4820400,85,15535
F,0,4820400,85,17705
F,0,4813200,85,1032
F,0,4820400,85,6946
F,0,4820400,85,11764
F,0,4820400,85,15692
F,0,4813200,85,16961
F,0,4816800,85,6866
F,0,4813200,85,6383
F,0,4820400,85,2512
F,0,4820400,85,5410
F,0,4820400,85,6100
F,0,4816800,85,14104
F,0,4820400,85,9732
F,0,4820400,85,13905
F,0,4820400,85,1639
F,0,4820400,85,5257
F,0,4820400,85,5573
F,0,4820400,85,15574
F,0,4820400,85,12090
F,0,4820400,85,4867
F,0,4820400,85,4846
F,0,4820400,85,5116
F,0,4820400,85,9606
F,0,4820400,85,7464
F,0,5212800,85,13196
F,0,4820400,85,15939
F,0,4820400,85,16382
F,0,4820400,85,17216
F,0,4820400,85,9278
F,0,4820400,85,3060
F,0,4824000,85,6547
F,0,4914000,85,5181
F,0,4820400,85,6651
F,0,4827600,85,9562
F,0,4827600,85,12141
F,0,4827600,85,12668
F,0,4827600,85,15632
F,0,4827600,85,489
F,0,4820400,85,9817
F,0,4827600,85,9539
F,0,4827600,85,16576
F,0,4820400,85,8488
F,0,4827600,85,11192
F,0,4827600,85,15234
F,0,4827600,85,6456
F,0,4827600,85,5098
F,0,4827600,85,8162
F,0,4809600,85,12412
F,0,4809600,85,1762
F,0,4809600,85,6694
F,0,4809600,85,2676
F,0,4813200,85,6408
F,0,4809600,85,12684
F,0,4809600,85,9717
F,0,4809600,85,1784
F,0,4809600,85,15345
F,0,4809600,85,12810
C,0,4809600,85,10389
F,0,4809600,85,16128
F,0,5155200,85,6352
F,0,4809600,85,12967
F,0,4809600,85,5232
F,0,4809600,85,12265
F,0,4809600,85,14335
F,0,4809600,85,1620
F,0,4809600,85,4581
F,0,4809600,85,11712
F,0,4809600,85,8844
C,0,4809600,85,4152
F,0,4809600,85,17930
F,0,4809600,85,11520
F,0,4809600,85,2129
F,0,4809600,85,5556
F,0,4809600,85,9543
C,0,4809600,85,17464
F,0,4809600,85,13681
C,0,4809600,85,5365
F,0,4809600,85,7404
F,0,4809600,85,16289
F,0,4809600,85,9929
F,0,4809600,85,11573
C,0,4809600,85,13494
F,0,4809600,85,7586
F,0,4809600,85,5367
F,0,4809600,85,16754
F,0,4809600,85,2888
F,0,4809600,85,15416
F,0,4809600,85,7015
C,0,4809600,85,17277
F,0,4809600,85,4052
F,0,4809600,85,3317
F,0,4809600,85,11888
F,0,4809600,85,2894
F,0,4809600,85,11634
C,0,4809600,85,16164
F,0,4809600,85,7088
F,0,4809600,85,4051
C,0,4809600,85,12489
F,0,4809600,85,13622
F,0,4809600,85,17733
C,0,4809600,85,16459
F,0,4809600,85,11066
F,0,4809600,85,17179
F,0,4809600,85,15303
F,0,4809600,85,6453
F,0,4809600,85,15207
F,0,4809600,85,2889
F,0,4809600,85,7571
F,0,4809600,85,5375
F,0,4809600,85,15514
F,0,4809600,85,8150
C,0,4809600,85,3654
F,0,4809600,85,13218
F,0,4809600,85,17833
F,0,4809600,85,14727
F,0,4809600,85,10786
C,0,4809600,85,6247
F,0,4809600,85,4916
F,0,4809600,85,2439
F,0,4809600,85,13540
C,0,4809600,85,2505
F,0,4809600,85,13337
F,0,4809600,85,565
F,0,4809600,85,3005
F,0,4809600,85,16840
F,0,4809600,85,6010
F,0,4809600,85,11458
F,0,4809600,85,559
F,0,4809600,85,2326
F,0,4809600,85,14477
F,0,4809600,85,3984
F,0,4809600,85,3207
F,0,4809600,85,10502
C,0,4809600,85,5984
F,0,4809600,85,2816
F,0,5212800,85,5455
F,0,4809600,85,12067
F,0,4809600,85,3446
F,0,5119200,85,3862
F,0,4809600,85,11186
F,0,4809600,85,17497
F,0,4809600,85,1930
F,0,4809600,85,16838
F,0,4809600,85,2858
F,0,4809600,85,3135
F,0,4809600,85,5447
F,0,4809600,85,810
F,0,4809600,85,15786
F,0,4809600,85,8166
F,0,4809600,85,5061
F,0,4809600,85,5912
F,0,4809600,85,5019
F,0,4809600,85,14506
F,0,4816800,85,1664
F,0,4816800,85,3146
F,0,4813200,85,3204
F,0,4816800,85,17645
F,0,4816800,85,8946
F,0,4816800,85,3328
F,0,4816800,85,1067
F,0,4816800,85,5223
F,0,4816800,85,457
F,0,4813200,85,9381
F,0,4816800,85,6978
F,0,4816800,85,17605
F,0,4813200,85,8426
F,0,4816800,85,13033
F,0,4816800,85,11576
F,0,4816800,85,4492
C,0,4816800,85,1351
F,0,4816800,85,9267
F,0,4816800,85,16272
F,0,4816800,85,7442
C,0,4816800,85,14176
F,0,4816800,85,14561
F,0,4816800,85,14631
C,0,4816800,85,9686
F,0,4816800,85,15098
F,0,4816800,85,9350
F,0,4816800,85,5831
F,0,4816800,85,9237
F,0,4816800,85,869
F,0,4816800,85,434
F,0,4816800,85,637
F,0,4816800,85,13188
C,0,4816800,85,14531
C,0,4816800,85,2300
F,0,4816800,85,8291
F,0,4816800,85,15296
F,0,4813200,85,3769
F,0,4813200,85,3208
F,0,4813200,85,1163
F,0,4813200,85,1094
F,0,4813200,85,6252
F,0,4813200,85,5952
C,0,4813200,85,12237
F,0,4813200,85,11543
F,0,4813200,85,6500
F,0,4813200,85,1324
F,0,4813200,85,15943
F,0,4813200,85,3841
F,0,4813200,85,6135
F,0,4813200,85,16520
F,0,4813200,85,3891
F,0,4813200,85,1121
F,0,4813200,85,8758
F,0,4813200,85,5696
F,0,4813200,85,15021
C,0,4813200,85,4043
F,0,4921200,85,12533
F,0,4813200,85,13002
F,0,4813200,85,9342
F,0,4813200,85,5506
F,0,4813200,85,11566
F,0,4813200,85,1561
F,0,4813200,85,13190
F,0,4813200,85,10378
F,0,4813200,85,2387
F,0,4813200,85,12161
F,0,4813200,85,831
F,0,4813200,85,13641
F,0,4813200,85,11759
F,0,4813200,85,918
F,0,4813200,85,17398
F,0,4813200,85,4831
C,0,4813200,85,2944
F,0,4813200,85,11680
F,0,4813200,85,14783
F,0,5252400,85,6740
F,0,4813200,85,2993
F,0,4813200,85,2779
F,0,4813200,85,3694
F,0,4813200,85,8187
F,0,4816800,85,2049
F,0,4816800,85,7697
F,0,4813200,85,9529
F,0,4910400,85,10010
F,0,4824000,85,6218
F,0,4816800,85,10489
F,0,4824000,85,643
F,0,4824000,85,9207
F,0,4824000,85,11872
F,0,4824000,85,14579
F,0,4824000,85,8723
F,0,5238000,85,15845
F,0,4824000,85,1697
F,0,4824000,85,4403
F,0,4824000,85,2573
F,0,4824000,85,4964
F,0,4824000,85,75
F,0,4824000,85,2223
F,0,4824000,85,4110
F,0,4824000,85,10853
F,0,4824000,85,11403
F,0,4824000,85,15087
F,0,4813200,85,6624
F,0,4824000,85,6717
F,0,4824000,85,13663
F,0,4824000,85,17014
F,0,4824000,85,9687
F,0,4824000,85,15451
F,0,4824000,85,5100
F,0,4824000,85,7185
F,0,4824000,85,11533
F,0,4824000,85,16076
F,0,4816800,85,1801
F,0,4816800,85,12360
F,0,4816800,85,10271
F,0,4816800,85,13295
F,0,4816800,85,6321
F,0,4816800,85,14218
F,0,4816800,85,2004
F,0,4816800,85,15940
F,0,4816800,85,16867
F,0,4816800,85,5055
F,0,4813200,85,6435
F,0,4816800,85,2203
F,0,4816800,85,10441
F,0,4903200,85,3160
C,0,4816800,85,699
C,0,4816800,85,168
F,0,4816800,85,8927
F,0,5155200,85,11035
F,0,4816800,85,7942
F,0,4816800,85,7516
C,0,4816800,85,13846
F,0,4820400,85,14263
F,0,4816800,85,12169
F,0,4816800,85,808
F,0,4816800,85,9376
F,0,4816800,85,10854
F,0,4816800,85,6890
F,0,4816800,85,2666
C,0,4816800,85,1589
F,0,4831200,85,12444
F,0,4831200,85,14958
F,0,4831200,85,2406
F,0,4831200,85,14342
F,0,4831200,85,12401
C,0,4824000,85,8816
C,0,4824000,85,14848
F,0,4824000,85,4377
F,0,4813200,85,4585
F,0,4824000,85,6400
F,0,4824000,85,14627
F,0,4824000,85,12614
F,0,4824000,85,9602
F,0,4824000,85,10695
F,0,4824000,85,141
F,0,4824000,85,1307
F,0,4824000,85,8138
F,0,4824000,85,5625
C,0,5241600,85,10544
C,0,4820400,85,261
C,0,4816800,85,17465
C,0,4820400,85,8400
C,0,4820400,85,7169
C,0,4820400,85,1248
C,0,4820400,85,10343
C,0,4820400,85,4180
F,0,4813200,85,5825
F,0,4809600,85,12440
F,0,4813200,85,9620
F,0,4820400,85,8088
F,0,4820400,85,7389
F,0,4820400,85,4075
F,0,4820400,85,16809
F,0,4820400,85,13855
F,0,4820400,85,13176
F,0,4820400,85,9232
F,0,4813200,85,2657
F,0,4816800,85,5818
F,0,4820400,85,11707
F,0,4816800,85,838
F,0,4820400,85,12773
F,0,4820400,85,1670
F,0,4820400,85,10375
F,0,4820400,85,6832
F,0,4820400,85,3634
F,0,4820400,85,15280
F,0,4820400,85,46
F,0,4820400,85,13647
F,0,4820400,85,7335
F,0,4820400,85,13019
F,0,4820400,85,3191
F,0,4820400,85,4193
F,0,4820400,85,12908
F,0,4809600,85,15827
F,0,4809600,85,2538
F,0,4820400,85,6983
F,0,4820400,85,13063
F,0,4809600,85,16343
F,0,4813200,85,688
F,0,4813200,85,7528
F,0,4820400,85,1475
F,0,4820400,85,4653
F,0,4820400,85,4120
F,0,4820400,85,9399
F,0,4820400,85,2055
F,0,4820400,85,802
F,0,4820400,85,12835
F,0,5238000,85,16213
F,0,4820400,85,12170
F,0,4827600,85,3214
F,0,4827600,85,14025
F,0,4827600,85,3145
F,0,4824000,85,11265
F,0,4827600,85,17219
F,0,4827600,85,13607
F,0,4827600,85,14954
F,0,4827600,85,16727
F,0,4827600,85,7749
F,0,4827600,85,1830
F,0,4827600,85,13365
F,0,4827600,85,13915
F,0,4827600,85,17703
F,0,5223600,85,17716
F,0,4820400,85,12738
C,0,4813200,85,11057
F,0,4809600,85,10298
F,0,4809600,85,10019
F,0,4816800,85,9946
F,0,5209200,85,2152
F,0,4906800,85,5327
F,0,4820400,85,15226
C,0,4820400,85,10425
F,0,4820400,85,4349
F,0,4820400,85,13917
F,0,4820400,85,16403
F,0,4820400,85,5598
F,0,4820400,85,3624
F,0,4820400,85,6267
F,0,4820400,85,17845
F,0,4820400,85,15475
F,0,4820400,85,6259
F,0,4820400,85,6483
F,0,4820400,85,3525
F,0,4820400,85,7826
F,0,4820400,85,5462
F,0,4820400,85,9998
F,0,4820400,85,9916
F,0,4820400,85,9589
F,0,4820400,85,15423
F,0,4820400,85,11529
F,0,4820400,85,6590
F,0,4813200,85,17934
C,0,4820400,85,12228
C,0,4813200,85,2614
C,0,4813200,85,12136
C,0,4813200,85,17450
C,0,4813200,85,8988
C,0,4813200,85,4061
C,0,4813200,85,8411
F,0,4813200,85,5003
F,0,4813200,85,12409
F,0,4813200,85,13992
F,0,4813200,85,13655
F,0,4813200,85,3378
F,0,4813200,85,2424
F,0,4813200,85,9034
F,0,4813200,85,12858
F,0,4813200,85,1645
F,0,4813200,85,7341
F,0,4813200,85,3995
F,0,4813200,85,13802
F,0,4813200,85,14384
F,0,4813200,85,6137
F,0,4813200,85,6021
F,0,4813200,85,12430
F,0,4813200,85,7194
F,0,4813200,85,15884
F,0,4809600,85,5999
F,0,4813200,85,13877
F,0,4813200,85,17306
F,0,4813200,85,4076
F,0,4813200,85,3175
F,0,4813200,85,5437
F,0,4813200,85,15411
F,0,4813200,85,3702
F,0,4813200,85,14154
F,0,4809600,85,4684
F,0,4809600,85,3470
F,0,4813200,85,16448
F,0,4813200,85,4511
F,0,4813200,85,15054
F,0,4813200,85,4820
F,0,4813200,85,12366
F,0,4813200,85,5071
F,0,4813200,85,17386
F,0,4813200,85,15565
F,0,4813200,85,14755
F,0,4813200,85,4195
F,0,4813200,85,14376
F,0,4813200,85,9747
F,0,4813200,85,4986
F,0,4813200,85,6432
F,0,4813200,85,11149
F,0,4813200,85,10398
F,0,4813200,85,16173
F,0,4813200,85,3956
F,0,4813200,85,6110
F,0,4813200,85,8505
F,0,4813200,85,17250
F,0,4809600,85,12459
F,0,4813200,85,9433
F,0,4813200,85,16157
F,0,4813200,85,17101
F,0,4813200,85,13577
F,0,4813200,85,5000
F,0,4813200,85,12289
F,0,4813200,85,2769
F,0,4813200,85,12550
F,0,4813200,85,2804
F,0,4813200,85,3968
F,0,4813200,85,4289
F,0,4813200,85,145
F,0,4813200,85,4946
F,0,4813200,85,5899
F,0,4813200,85,2549
F,0,4813200,85,15561
F,0,4813200,85,1347
F,0,4813200,85,15988
F,0,4813200,85,6573
F,0,4813200,85,12006
F,0,4813200,85,4817
F,0,4813200,85,12504
F,0,4813200,85,5211
F,0,4813200,85,13389
F,0,4813200,85,1544
F,0,4813200,85,6856
F,0,5230800,85,6136
F,0,4813200,85,5021
C,0,4824000,85,874
C,0,5252400,85,1255
C,0,5187600,85,13117
C,0,4827600,85,10980
F,0,4820400,85,786
F,0,4820400,85,8643
F,0,4813200,85,13244
F,0,4824000,85,6205
F,0,4824000,85,9711
F,0,4827600,85,5799
F,0,4827600,85,9661
F,0,4827600,85,3103
F,0,4827600,85,9387
F,0,4827600,85,5587
F,0,4827600,85,17472
F,0,4827600,85,12084
F,0,4827600,85,15173
F,0,4824000,85,5332
F,0,4824000,85,15929
F,0,4827600,85,8313
F,0,4827600,85,10527
F,0,4827600,85,12443
F,0,5252400,85,13045
F,0,4827600,85,1538
F,0,4827600,85,3598
F,0,4827600,85,8766
F,0,4827600,85,12421
F,0,5169600,85,16185
F,0,5205600,85,8305
F,0,4813200,85,1749
F,0,4809600,85,17326
F,0,4813200,85,15119
F,0,4813200,85,12945
F,0,4813200,85,1105
F,0,4813200,85,9461
F,0,4813200,85,10912
F,0,4813200,85,6418
C,0,4813200,85,6219
F,0,4813200,85,9445
F,0,4813200,85,5911
F,0,4813200,85,6194
C,0,4816800,85,7212
F,0,4813200,85,6907
F,0,4809600,85,13657
F,0,4813200,85,9370
F,0,4813200,85,14
F,0,4813200,85,12796
F,0,4813200,85,16532
F,0,4813200,85,9596
F,0,4813200,85,9051
F,0,4813200,85,7764
C,0,4813200,85,16946
C,0,4813200,85,17278
F,0,4813200,85,11583
F,0,4816800,85,6115
F,0,4816800,85,14863
F,0,4816800,85,15779
C,0,4816800,85,13913
F,0,4816800,85,16362
F,0,4813200,85,17778
C,0,4813200,85,17685
F,0,4813200,85,12061
F,0,4813200,85,425
F,0,4813200,85,17646
F,0,4813200,85,7780
F,0,4816800,85,17169
F,0,4816800,85,715
F,0,4816800,85,2445
F,0,4813200,85,15508
C,0,4813200,85,10119
F,0,4813200,85,16347
F,0,4813200,85,11813
F,0,4813200,85,3856
F,0,4809600,85,2147
F,0,4813200,85,15057
F,0,4813200,85,4183
F,0,4813200,85,7926
F,0,4813200,85,8491
C,0,4809600,85,13570
C,0,4809600,85,6752
C,0,4809600,85,5433
C,0,4809600,85,13142
C,0,4809600,85,17894
C,0,4809600,85,2929
C,0,4809600,85,3065
C,0,4809600,85,13098
C,0,4809600,85,9438
C,0,4809600,85,12536
C,0,4809600,85,3506
C,0,4809600,85,12177
C,0,4809600,85,20
C,0,4809600,85,7021
C,0,4809600,85,5299
C,0,4809600,85,3337
C,0,4989600,85,4386
C,0,4809600,85,6244
C,0,5216400,85,5959
C,0,4809600,85,841
C,0,4809600,85,4106
C,0,4809600,85,13711
C,0,4809600,85,15470
C,0,4809600,85,13814
C,0,4809600,85,7353
C,0,4809600,85,17239
C,0,4809600,85,1932
C,0,4809600,85,3656
C,0,4809600,85,2941
C,0,4809600,85,13920
C,0,4809600,85,7554
C,0,4809600,85,10098
F,0,4809600,85,1325
F,0,4809600,85,13649
F,0,4809600,85,1151
F,0,4809600,85,8730
F,0,4809600,85,12160
F,0,4809600,85,16891
F,0,4809600,85,7113
F,0,4809600,85,12438
F,0,4809600,85,4207
F,0,4809600,85,2934
F,0,5245200,85,4625
F,0,4809600,85,13680
F,0,4809600,85,16698
F,0,4809600,85,13107
F,0,4809600,85,13021
F,0,4809600,85,10610
F,0,4809600,85,13835
F,0,4809600,85,775
F,0,4809600,85,424
F,0,4809600,85,1393
F,0,4809600,85,8473
F,0,4809600,85,10063
F,0,4809600,85,576
F,0,4809600,85,17625
F,0,4809600,85,13122
F,0,4809600,85,15865
F,0,4809600,85,17841
F,0,4809600,85,9957
F,0,4809600,85,2160
F,0,4809600,85,8255
F,0,4809600,85,4644
F,0,4809600,85,5763
F,0,4809600,85,14336
F,0,4809600,85,17242
F,0,4809600,85,16013
F,0,4809600,85,3850
F,0,4809600,85,13502
F,0,4809600,85,6721
F,0,4809600,85,14652
F,0,4809600,85,10168
F,0,4809600,85,16917
F,0,4809600,85,492
F,0,4809600,85,8119
F,0,4809600,85,10698
F,0,4809600,85,10733
F,0,4809600,85,10118
F,0,4809600,85,650
F,0,5162400,85,10663
F,0,4809600,85,10190
F,0,5241600,85,5359
F,0,4809600,85,17893
F,0,4809600,85,10451
F,0,4809600,85,16019
F,0,4809600,85,15724
F,0,4809600,85,10007
F,0,4809600,85,14694
F,0,4809600,85,1427
F,0,5137200,85,1192
F,0,4809600,85,3104
F,0,4809600,85,17008
F,0,4809600,85,6478
F,0,4809600,85,3018
F,0,4809600,85,735
F,0,4809600,85,8282
F,0,4809600,85,9511
F,0,4809600,85,10771
F,0,4809600,85,12838
F,0,4809600,85,8185
F,0,4809600,85,6152
F,0,4809600,85,11242
F,0,4809600,85,4974
F,0,4809600,85,5609
F,0,4809600,85,10436
F,0,4809600,85,8754
F,0,4809600,85,6828
F,0,4809600,85,2585
F,0,4809600,85,2411
F,0,4809600,85,15948
F,0,4809600,85,14520
F,0,4809600,85,6969
F,0,4809600,85,3576
F,0,4809600,85,8217
F,0,4809600,85,15369
F,0,4809600,85,3569
F,0,4809600,85,17027
F,0,4809600,85,2566
F,0,4809600,85,8835
F,0,4809600,85,1963
F,0,4809600,85,324
F,0,4809600,85,6705
F,0,4896000,85,3260
F,0,4809600,85,10892
F,0,4809600,85,13050
F,0,4809600,85,3778
F,0,4809600,85,11987
F,0,4809600,85,9723
F,0,4809600,85,9158
F,0,4809600,85,14981
F,0,4809600,85,2674
F,0,4809600,85,16523
F,0,4809600,85,8524
F,0,4809600,85,14047
F,0,4809600,85,3360
F,0,4809600,85,16163
F,0,4809600,85,11304
F,0,4993200,85,2041
F,0,4809600,85,6286
F,0,4809600,85,3941
F,0,4809600,85,13119
F,0,4809600,85,4003
F,0,4809600,85,6810
F,0,4809600,85,11934
F,0,4809600,85,3989
F,0,4809600,85,17451
F,0,4809600,85,2551
F,0,4809600,85,11359
F,0,4809600,85,1015
F,0,4809600,85,10865
F,0,4809600,85,13912
F,0,4809600,85,7079
F,0,4809600,85,1383
F,0,4809600,85,9664
F,0,4809600,85,4017
F,0,4809600,85,12574
F,0,4809600,85,1028
F,0,4809600,85,17108
F,0,4809600,85,3418
F,0,4809600,85,12703
F,0,4809600,85,9060
F,0,4809600,85,8959
F,0,4809600,85,8346
F,0,4809600,85,14551
F,0,4809600,85,13
F,0,4809600,85,2576
F,0,4809600,85,16197
F,0,4809600,85,3132
F,0,4809600,85,13810
F,0,4809600,85,6084
F,0,4809600,85,4855
F,0,4809600,85,12321
F,0,4809600,85,130
F,0,4809600,85,1632
F,0,4809600,85,16640
F,0,5050800,85,6842
F,0,4809600,85,12138
F,0,4809600,85,9357
F,0,4809600,85,4578
F,0,4809600,85,11892
F,0,4809600,85,14509
F,0,4809600,85,10372
F,0,4809600,85,14646
F,0,4809600,85,12623
F,0,4809600,85,8104
F,0,4809600,85,14529
F,0,4809600,85,8256
F,0,4809600,85,6786
F,0,4809600,85,15990
F,0,4809600,85,13104
F,0,4809600,85,7399
F,0,4809600,85,10612
F,0,4809600,85,3578
F,0,4809600,85,10018
F,0,4809600,85,15053
F,0,4809600,85,9803
F,0,4809600,85,10827
F,0,4809600,85,3370
F,0,4809600,85,5646
F,0,4809600,85,3339
F,0,4809600,85,11021
F,0,4809600,85,16798
F,0,4809600,85,3223
F,0,4809600,85,814
F,0,4809600,85,17024
F,0,4809600,85,17397
F,0,4809600,85,4439
F,0,4809600,85,1874
F,0,4809600,85,12466
F,0,4809600,85,15252
F,0,4809600,85,2257
C,0,4809600,85,3697
C,0,4809600,85,376
C,0,4809600,85,14670
C,0,4809600,85,12485
C,0,4809600,85,13393
C,0,4809600,85,11616
C,0,4809600,85,16209
C,0,4809600,85,17800
C,0,4809600,85,4832
C,0,4809600,85,16703
C,0,4809600,85,15812
C,0,4809600,85,41
C,0,4809600,85,10254
C,0,4809600,85,7180
C,0,4809600,85,5094
C,0,4809600,85,3261
C,0,4809600,85,3098
C,0,4809600,85,8831
C,0,4809600,85,6622
C,0,4809600,85,3220
C,0,4809600,85,17468
C,0,4809600,85,15077
C,0,4809600,85,16057
C,0,4809600,85,6144
C,0,4809600,85,5805
C,0,4809600,85,15650
C,0,4809600,85,14873
C,0,4809600,85,14163
C,0,4809600,85,15746
C,0,4809600,85,2893
C,0,4809600,85,8664
C,0,4809600,85,16460
C,0,4809600,85,12054
C,0,4809600,85,2883
C,0,4809600,85,16903
C,0,4809600,85,4668
C,0,4809600,85,10993
C,0,4809600,85,6672
C,0,4809600,85,7680
C,0,5122800,85,16714
C,0,4809600,85,12014
C,0,4809600,85,9261
C,0,4809600,85,2149
C,0,4809600,85,11378
C,0,4809600,85,2575
C,0,4809600,85,4100
C,0,4809600,85,17012
C,0,4809600,85,12528
C,0,4809600,85,17765
C,0,4809600,85,17584
C,0,4809600,85,13861
C,0,4809600,85,9127
C,0,4809600,85,15075
C,0,4809600,85,15616
C,0,4809600,85,8055
C,0,4809600,85,227
C,0,4809600,85,136
C,0,4809600,85,10694
C,0,4809600,85,392
C,0,4809600,85,7348
C,0,4809600,85,9507
C,0,4809600,85,14105
C,0,4809600,85,3030
C,0,4809600,85,16915
C,0,4809600,85,16928
C,0,4809600,85,15190
C,0,4809600,85,6989
C,0,4809600,85,6749
C,0,4809600,85,9195
C,0,4809600,85,11411
C,0,4809600,85,271
C,0,4809600,85,7357
C,0,4809600,85,14666
C,0,4809600,85,5520
C,0,4809600,85,5137
C,0,4809600,85,13965
C,0,4809600,85,15419
C,0,4809600,85,4022
C,0,4809600,85,4604
C,0,4809600,85,16554
C,0,4809600,85,11006
C,0,4809600,85,6508
C,0,4809600,85,4520
C,0,4809600,85,12386
C,0,4809600,85,10111
C,0,4809600,85,8847
C,0,4809600,85,2857
C,0,4809600,85,4907
C,0,4809600,85,9144
C,0,4809600,85,12072
C,0,4809600,85,11298
C,0,4809600,85,15900
C,0,4809600,85,8614
C,0,4809600,85,1849
C,0,4809600,85,4526
C,0,4809600,85,17338
C,0,4809600,85,11401
C,0,4809600,85,13443
C,0,4809600,85,6728
C,0,4809600,85,16171
C,0,4809600,85,3750
C,0,4809600,85,777
F,0,4809600,85,13724
F,0,4809600,85,1019
F,0,4809600,85,4998
F,0,4809600,85,8008
F,0,4809600,85,1426
F,0,4809600,85,15979
F,0,4809600,85,13187
F,0,4809600,85,7654
F,0,4809600,85,12862
F,0,4809600,85,6330
F,0,4809600,85,16410
F,0,4809600,85,17086
F,0,4809600,85,14951
F,0,4809600,85,16538
F,0,4809600,85,13825
F,0,4809600,85,1996
F,0,4809600,85,7978
F,0,4809600,85,11219
F,0,4809600,85,17062
F,0,4809600,85,12037
F,0,4809600,85,1119
F,0,4809600,85,16988
F,0,4809600,85,17201
F,0,4809600,85,6630
F,0,4809600,85,10744
F,0,4809600,85,8265
F,0,4809600,85,14674
F,0,4809600,85,17695
F,0,4809600,85,7793
F,0,4809600,85,5131
F,0,4809600,85,12566
F,0,4809600,85,9020
F,0,4809600,85,10559
F,0,4809600,85,2077
F,0,4809600,85,12263
F,0,4809600,85,16422
F,0,4809600,85,8033
F,0,4809600,85,11953
F,0,4809600,85,16089
F,0,4809600,85,15284
F,0,4809600,85,16294
F,0,4809600,85,10628
F,0,4809600,85,14649
F,0,4809600,85,9277
F,0,4809600,85,7727
F,0,4809600,85,14410
F,0,4809600,85,8538
F,0,4809600,85,4093
F,0,4809600,85,163
F,0,4809600,85,16345
F,0,4809600,85,5707
F,0,4809600,85,7692
F,0,4809600,85,992
F,0,4809600,85,14077
F,0,4809600,85,3443
F,0,4809600,85,10629
F,0,4809600,85,12906
F,0,4986000,85,7691
F,0,4809600,85,1421
F,0,4809600,85,17917
F,0,4809600,85,17739
F,0,4809600,85,5671
F,0,4809600,85,7161
F,0,4809600,85,16852
F,0,4809600,85,3928
F,0,4809600,85,7988
F,0,4809600,85,7514
F,0,4809600,85,17224
F,0,4809600,85,14777
F,0,4809600,85,17736
F,0,4809600,85,8047
F,0,4809600,85,11469
F,0,4809600,85,6853
F,0,4809600,85,2252
F,0,4809600,85,10259
F,0,4809600,85,16158
F,0,4809600,85,15328
F,0,4809600,85,3237
F,0,4809600,85,16927
F,0,4809600,85,14211
F,0,4809600,85,44
F,0,4809600,85,5873
F,0,4809600,85,16079
F,0,4809600,85,442
F,0,4809600,85,6360
F,0,4809600,85,5680
F,0,4809600,85,6875
F,0,4809600,85,12050
F,0,4809600,85,9414
F,0,4809600,85,17072
F,0,4809600,85,508
F,0,4809600,85,2679
F,0,4809600,85,1279
F,0,4809600,85,526
F,0,4809600,85,4254
F,0,4809600,85,8729
F,0,4809600,85,1535
F,0,4809600,85,13762
F,0,4809600,85,12989
F,0,4809600,85,9349
F,0,4809600,85,3700
F,0,4809600,85,7648
F,0,4809600,85,10879
F,0,4809600,85,4135
F,0,4809600,85,4236
F,0,4809600,85,4932
F,0,4809600,85,3771
F,0,4809600,85,15287
F,0,4809600,85,12538
F,0,4809600,85,4077
F,0,4809600,85,13140
F,0,4809600,85,10000
F,0,4809600,85,6942
F,0,4809600,85,15527
F,0,4809600,85,12226
F,0,4809600,85,8967
F,0,4809600,85,10769
F,0,4809600,85,17122
F,0,4903200,85,10936
F,0,4809600,85,6552
F,0,4809600,85,14371
F,0,4809600,85,2734
F,0,4809600,85,13480
F,0,4809600,85,2396
F,0,4809600,85,1086
F,0,4809600,85,11441
F,0,4809600,85,3740
F,0,4809600,85,4362
F,0,4809600,85,3772
F,0,4809600,85,17454
F,0,4809600,85,7299
F,0,4809600,85,7729
F,0,4809600,85,9446
F,0,4809600,85,3678
F,0,4809600,85,5685
