Kate Chopin,>=1000,1
Kate DiCamillo,250-499,1
Kate DiCamillo,<250,6
Kate Elliott,500-749,1
Kate Hemphill,500-749,1
Kate Horsley,250-499,1
Kate Horsley,<250,1
Kate Jacobs,250-499,1
Kate Klise,<250,1
Kate Maurer,<250,1
Kate McMullan,<250,2
Kate Mosse,500-749,2
Kate Pennington,<250,1
Kate Sedley,250-499,1
Kate Summerscale,250-499,1
Kate Walker,<250,1
Katharine Holabird,<250,1
Katharine McMahon,250-499,1
Katherine Beckett,250-499,1
Katherine Dunn,250-499,1
Katherine E. Krohn,<250,1
Katherine Hall Page,250-499,1
Katherine Neville,500-749,1
Katherine Paterson,250-499,2
Katherine Paterson,<250,1
Katherine Ramsland,500-749,1
Kathleen A. Brehony,250-499,1
Kathleen Banks Freeman,<250,1
Kathleen Eagle,250-499,1
Kathleen Eschenburg,250-499,1
Kathleen Olmstead,<250,1
Kathleen Parkinson,<250,1
Kathleen V. Kudlinski,<250,1
Kathleen Winsor,750-999,1
Kathryn  Hughes,250-499,1
Kathryn Lasky,<250,7
Kathy Acker,<250,2
Katrina Kittle,250-499,1
Kay Arthur,250-499,1
Kay Redfield Jamison,250-499,2
Kaye Gibbons,250-499,1
Kaye Gibbons,<250,1
Kaza Kingsley,250-499,1
Kazuo Ishiguro,250-499,3
Kazuo Ishiguro,500-749,1
Kazuo Ishiguro,<250,3
Kazuo Umezu,<250,6
Kei Kusunoki,<250,1
Kei Ohishi,<250,1
Keith Badman,250-499,1
Keith Baker,250-499,1
Keith Donohue,<250,1
Keith Gray,<250,1
Keith Herber,250-499,1
Keith Herber,<250,2
Kelley Armstrong,250-499,6
Kelley Armstrong,500-749,1
Kelly  Carr,<250,1
Kelly McGrath Vlcek,<250,1
Ken Follett,250-499,6
Ken Follett,500-749,1
Ken Follett,<250,1
Ken Haedrich,<250,1
Ken Kesey,250-499,3
Ken Kesey,500-749,2
Ken Kesey,<250,1
Ken Knabb,500-749,1
Ken Mandelbaum,250-499,1
Kenneth C. Laudon,500-749,1
Kenneth Grahame,<250,1
Kenneth H. Blanchard,<250,7
Kenneth Osgood,500-749,1
Kenneth Robeson,<250,1
Kenneth Silverman,500-749,1
Kent R. Weeks,250-499,1
Kenzaburō Ōe,250-499,2
Kenzaburō Ōe,<250,1
Keri Hulme,<250,1
Kermit L. Hall,500-749,1
Kerry Patterson,<250,1
Kevin   Walsh,250-499,1
Kevin Brockmeier,250-499,1
Kevin Crossley-Holland,250-499,2
Kevin D. Mitnick,250-499,1
Kevin Henkes,<250,4
Kevin O'Malley,<250,1
Kevin S. Decker,<250,1
Kevin Smith,<250,1
Kevin Trudeau,250-499,1
Kevin Trudeau,500-749,1
Kim Edwards,250-499,1
Kim Harrison,250-499,4
Kim Harrison,500-749,3
Kim Newman,250-499,1
Kim Stanley Robinson,250-499,7
Kim Stanley Robinson,500-749,2
Kim Stanley Robinson,750-999,1
Kim Wilson,<250,1
Kimon Nicolaides,<250,1
King Arthur Flour,500-749,1
Kingdome 19,<250,1
Kip S. Thorne,500-749,1
Kira Salak,250-499,1
Kitty Burns Florey,<250,1
Kiyohiko Azuma,<250,1
Knut Hamsun,250-499,2
Knut Hamsun,<250,5
Kohta Hirano,<250,2
Konrad Eisenbichler,250-499,1
Konrad Lorenz,<250,1
Kresley Cole,250-499,3
Kris Lane,250-499,1
Kristi Gold,<250,1
Kristian Fraga,<250,1
Kristiana Gregory,<250,1
Kuki Gallmann,250-499,1
Kurban Said,250-499,1
Kurban Said,<250,1
Kurt Busiek,250-499,1
Kurt Busiek,<250,4
Kurt Eichenwald,750-999,1
Kurt Reighley,<250,1
Kurt Reiter,<250,1
Kurt Vonnegut Jr.,250-499,10
Kurt Vonnegut Jr.,500-749,1
Kurt Vonnegut Jr.,<250,8
Kym Douglas,<250,1
Kyoko Hikawa,<250,5
Kōbō Abe,250-499,1
Kōbō Abe,<250,3
Kōji Suzuki,250-499,2
Kōji Suzuki,<250,2
L. Alan LeDoux,250-499,1
L. David Allen,<250,1
L. John Mason,250-499,1
L. Sprague de Camp,250-499,1
L.A. Banks,250-499,9
L.A. Banks,500-749,1
L.M. Montgomery,250-499,7
L.M. Montgomery,500-749,1
L.M. Montgomery,<250,4
L.M. Montgomery,>=1000,1
Lady Sarashina,<250,1
Lala Okamoto,<250,1
Lalita Tademy,500-749,1
Lan Samantha Chang,<250,1
Lance Armstrong,250-499,2
Lance Armstrong,<250,1
Lane Smith,<250,1
Lani Guinier,250-499,1
Lao Tzu,<250,1
Larry Bond,750-999,1
Larry Burkett,250-499,1
Larry J. Koenig,<250,1
Larry J. Stephens,250-499,1
Larry McMurtry,250-499,1
Larry McMurtry,750-999,2
Larry Young,<250,1
Laura  Jordan,250-499,1
Laura Buller,<250,1
Laura Caldwell,250-499,1
Laura Dave,250-499,1
Laura Driscoll,<250,1
Laura E. Berk,750-999,1
Laura Esquivel,<250,5
Laura Florand,250-499,1
Laura Furman,250-499,1
Laura Godwin,<250,1
Laura Ingalls Wilder,250-499,6
Laura Ingalls Wilder,<250,19
Laurel Thatcher Ulrich,250-499,1
Laurell K. Hamilton,250-499,17
Laurell K. Hamilton,500-749,5
Laurell K. Hamilton,<250,3
Laurell K. Hamilton,>=1000,1
Lauren  Levin,250-499,1
Lauren Bacall,500-749,1
Lauren Henderson,250-499,1
Lauren Slater,250-499,1
Lauren Stringer,<250,1
Lauren Weisberger,250-499,2
Lauren Willig,250-499,1
Laurence L. Brunton,>=1000,1
Laurence Olivier,250-499,1
Laurence Sterne,500-749,1
Laurence Yep,250-499,3
Laurence Yep,<250,3
Laurent de Brunhoff,<250,1
Laurie Garrett,750-999,1
Laurie Halse Anderson,<250,2
Laurie Notaro,250-499,3
Laurie Notaro,<250,3
Lavigne,250-499,1
Lawrence Block,250-499,7
Lawrence Block,<250,2
Lawrence Durrell,250-499,3
Lawrence Durrell,750-999,1
Lawrence Durrell,>=1000,1
Lawrence Lessig,250-499,1
Lawrence M. Friedman,500-749,1
Lawrence M. Krauss,<250,1
Lawrence M. Lasher,<250,1
Lawrence Otis Graham,250-499,2
Lawrence Sanders,250-499,3
Lawrence Sanders,500-749,1
Lawrence Sanders,<250,1
Lawrence Watt-Evans,<250,1
Le Ly Hayslip,250-499,2
Leah Bendavid-Val,500-749,1
Lee Charles Kelley,250-499,4
Lee Child,<250,16
Lee Seldes,250-499,1
Legs McNeil,250-499,1
Leigh Nichols,250-499,2
Leigh Nichols,500-749,1
Leil Lowndes,250-499,1
Lennard Zinn,250-499,1
Lennart Hellsing,<250,1
Leo Strauss,750-999,1
Leo Tolstoy,250-499,5
Leo Tolstoy,500-749,2
Leo Tolstoy,750-999,8
Leo Tolstoy,<250,3
Leo Tolstoy,>=1000,5
Leon Sciaky,250-499,1
Leon Uris,250-499,1
Leon Uris,500-749,5
Leon Uris,<250,1
Leonard  Orr,<250,1
Leonard Cottrell,<250,1
Leonard Michaels,<250,1
Leonard Sweet,250-499,2
Leonard Woolf,250-499,1
Leonardo Padura,<250,1
Leonardo da Vinci,250-499,3
Leonore Fleischer,<250,1
Lerone Bennett Jr.,750-999,1
Lerone Bennett Jr.,<250,1
Les Beletsky,250-499,1
Les Standiford,250-499,1
Lesley Glaister,250-499,1
Leslie Gross Portney,500-749,1
Leslie Kelly,<250,1
Lester del Rey,250-499,1
Let's Go Inc.,750-999,1
Lewis B. Namier,<250,1
Lewis Carroll,250-499,4
Lewis Carroll,<250,8
Lewis Perdue,250-499,1
Li Bai,250-499,1
Liam Callanan,250-499,1
Libba Bray,250-499,1
Library Company of Philadelphia,<250,1
Lidia Matticchio Bastianich,250-499,3
Lilian Jackson Braun,<250,2
Lin Carter,<250,3
Lincoln Child,250-499,2
Linda  Anderson,250-499,1
Linda Francis Lee,250-499,1
Linda Glaser,<250,1
Linda Hall,250-499,1
Linda Howard,250-499,1
Linda Jones,250-499,1
Linda Lael Miller,250-499,3
Linda Lael Miller,<250,2
Linda Lay Shuler,250-499,1
Linda Lear,500-749,1
Linda Turner,250-499,1
Lindsey Davis,250-499,1
Lindsey Davis,<250,2
Lionel Trilling,<250,1
Lisa Carey,250-499,1
Lisa Chaney,250-499,1
Lisa Gardner,250-499,3
Lisa Jackson,500-749,1
Lisa Lowe,250-499,1
Lisa McCourt,<250,2
Lisa S.  French,<250,1
Lisa See,250-499,2
Lisa Trumbauer,<250,1
Lisa Unger,250-499,1
Lisa Wheeler,<250,1
Lisa Whelchel,250-499,1
Livy,500-749,1
Liz Carlyle,250-499,1
Liz Palika,250-499,1
Liza Dalby,250-499,1
Lizzie Collingham,250-499,1
Lloyd Alexander,250-499,1
Lloyd Alexander,750-999,1
Lloyd Alexander,<250,8
Lloyd P. Gerson,250-499,1
Logan Swanson,<250,1
Lois Beckwith,<250,1
Lois Gladys Leppard,<250,2
Lois H. Gresh,250-499,1
Lois Lenski,<250,4
Lois Lowry,<250,7
Lois N. Magner,500-749,1
Lolita Files,250-499,1
Lonely Planet,250-499,2
Lonely Planet,<250,1
Lonn M. Friend,250-499,1
Lora Leigh,250-499,1
Lora Leigh,<250,1
Lord Dunsany,250-499,1
Lord Dunsany,<250,3
Loree Lough,250-499,1
Lori Avocato,250-499,1
Lori Foster,250-499,1
Lori Fulton,<250,1
Lorna Landvik,250-499,4
Lorna Landvik,750-999,1
Lorrie Moore,250-499,1
Lorrie Moore,<250,2
Lotte H. Eisner,250-499,1
Lou Marinoff,250-499,1
Lou Priolo,<250,1
Louann Brizendine,250-499,1
Louis Begley,250-499,1
Louis Begley,<250,1
Louis E. Catron,<250,1
Louis L'Amour,<250,1
Louis Menand,500-749,1
Louis P. Pojman,500-749,1
Louis Sachar,<250,8
Louis de Bernières,250-499,1
Louis de Bernières,500-749,1
Louis-Ferdinand Céline,250-499,1
Louisa May Alcott,250-499,6
Louisa May Alcott,500-749,3
Louisa May Alcott,<250,5
Louisa May Alcott,>=1000,1
Louise Bates Ames,<250,1
Louise Borden,<250,1
Louise DeSalvo,250-499,1
Loung Ung,<250,1
Luanne Rice,250-499,1
Lucas Carlson,750-999,1
Lucille Colandro,<250,1
Ludovico Ariosto,500-749,1
Ludovico Ariosto,750-999,1
Ludwig Wittgenstein,250-499,2
Ludwig Wittgenstein,<250,3
Luigi  Barzini,250-499,1
Luigi Barzini,250-499,1
Luigi Pirandello,250-499,1
Luigi Pirandello,<250,6
Luis Fernando Verissimo,<250,1
Luis Sepúlveda,<250,3
Luis Vélez de Guevara,<250,1
Luke Davies,250-499,1
Luke Welling,>=1000,1
Lyle Saxon,500-749,1
Lyman S. Spitzer Jr.,<250,1
Lyn Macdonald,250-499,1
Lynda Barry,<250,1
Lynda La Plante,250-499,1
Lynda Madison,<250,1
Lynda Milligan,<250,2
Lynn Keller,250-499,1
Lynn Kurland,250-499,1
Lynn Setzer,250-499,1
Lynn Willis,<250,1
Lynne Ann DeSpelder,500-749,1
Lynne Rae Perkins,250-499,1
Lynne Truss,<250,2
Lynnette Khalfani,<250,1
Lynsay Sands,250-499,12
M. John Harrison,250-499,1
M. Scott Peck,250-499,2
M.C. Beaton,250-499,1
M.C. Beaton,<250,8
M.J. Trow,250-499,1
M.M. Kaye,250-499,5
M.M. Kaye,750-999,1
M.M. Kaye,<250,1
Madeleine Brent,250-499,4
Madeleine L'Engle,250-499,5
Madeleine L'Engle,<250,4
Maeve Binchy,250-499,6
Maeve Binchy,500-749,6
Maeve Binchy,750-999,3
Maeve Binchy,<250,3
Maggie Black,<250,1
Maggie Shayne,250-499,1
Maile Meloy,250-499,1
Maki Murakami,<250,1
Makoto Inoue,<250,1
Malcolm Barber,250-499,1
Malcolm Gladwell,250-499,4
Malcolm Godwin,<250,1
Malcolm Lowry,250-499,1
Malcolm X,<250,1
Malvina G. Vogel,<250,3
Mamiko Murakami,<250,1
Mandy Aftel,250-499,1
Mansur Abdulin,<250,1
Manuel Rivas,500-749,1
Manuela Soares,<250,1
Mao Zedong,250-499,1
Marc Andreyko,<250,1
Marc Bloch,<250,1
Marc Eliot,250-499,1
Marc J.  Seifer,500-749,1
Marc Platt,250-499,1
Marcel Proust,250-499,7
Marcel Proust,500-749,6
Marcel Proust,750-999,4
Marcel Proust,>=1000,2
Marcella Hazan,250-499,1
Marcella Hazan,500-749,1
Marcia Angell,250-499,2
Marco Polo,250-499,1
Marcus Aurelius,250-499,1
Marcus J. Borg,250-499,1
Marcus J. Borg,<250,1
Marcus Tullius Cicero,250-499,1
Marcy Kelman,<250,1
Margaret  Rose,250-499,1
Margaret A. Weitekamp,250-499,1
Margaret Atwood,250-499,5
Margaret Atwood,500-749,1
Margaret Atwood,<250,2
Margaret Bertha Synge,250-499,1
Margaret Cho,<250,1
Margaret Feinberg,<250,1
Margaret George,750-999,2
Margaret George,>=1000,1
Margaret Hodges,<250,1
Margaret Johnson,<250,1
Margaret MacMillan,500-749,1
Margaret Mitchell,>=1000,1
Margaret Peterson Haddix,<250,1
Margaret Sanborn,250-499,1
Margaret Shepherd,<250,1
Margaret Sidney,250-499,2
Margaret Thaler Singer,250-499,1
Margaret Truman,250-499,3
Margaret Weis,250-499,32
Margaret Weis,500-749,4
Margaret Weiss,250-499,1
Margaret Wise Brown,<250,2
Margery Clark,<250,1
Margery Facklam,<250,1
Margo Daly,>=1000,1
Margo Maine,250-499,2
Margot Adler,500-749,1
Margot Theis Raven,<250,1
Marguerite Duras,<250,8
Marguerite Henry,<250,1
Marguerite Yourcenar,250-499,1
Mari Mancusi,250-499,2
Mari Mancusi,<250,1
Maria Antonia Garcés,250-499,1
Maria Coffey,250-499,1
Maria Skobtsova,<250,1
Marian Keyes,250-499,4
Marian Keyes,500-749,12
Marian Keyes,<250,1
Marianna Mayer,<250,2
Marianne Sturman,<250,2
Marianne Williams,250-499,1
Marianne Williamson,250-499,1
Marie McSwigan,<250,1
Mariel Hemingway,250-499,1
Marilyn Herbert,<250,1
Marilyn Johnson,250-499,1
Marilyn Manson,250-499,2
Marilyn Sadler,<250,1
Marilynne Robinson,<250,1
Marina Belozerskaya,250-499,1
Mario Puzo,250-499,5
Mario Puzo,500-749,1
Mario Vargas Llosa,250-499,1
Mario Vargas Llosa,500-749,1
Marion Crawford,<250,1
Marion Woodman,250-499,1
Marion Zimmer Bradley,250-499,1
Marion Zimmer Bradley,<250,1
Marisabina Russo,<250,1
Marisha Pessl,500-749,1
Marissa Moss,<250,2
Marjane Satrapi,<250,4
Marjorie Garber,>=1000,1
Marjorie Weinman Sharmat,<250,3
Mark      Stevens,250-499,1
Mark  Hunter,<250,1
Mark Allen Weiss,500-749,2
Mark Bailey,<250,1
Mark Behr,500-749,1
Mark Bittman,750-999,1
Mark Bittman,<250,1
Mark Bowden,250-499,2
Mark Cahill,250-499,1
Mark Cohen,<250,1
Mark Crispin Miller,250-499,1
Mark Dunn,<250,1
Mark Epstein,<250,2
Mark Fainaru-Wada,250-499,1
Mark Haddon,250-499,2
Mark Haddon,<250,5
Mark Harlan,250-499,1
Mark Helprin,500-749,1
Mark Hertsgaard,250-499,1
Mark Hoppus,<250,1
Mark Kermode,<250,1
Mark Kurlansky,250-499,6
Mark Kurlansky,<250,3
Mark LeVine,250-499,1
Mark Lewisohn,250-499,1
Mark Leyner,250-499,1
Mark Manning,<250,1
Mark Mazower,500-749,1
Mark Mittelberg,250-499,1
Mark Nepo,250-499,1
Mark Nesbitt,<250,1
Mark O'Shea,250-499,1
Mark Rothko,<250,1
Mark S. Smith,<250,1
Mark Shepard,<250,1
Mark Smylie,250-499,1
Mark Smylie,<250,1
Mark Stevens,500-749,1
Mark Steyn,<250,1
Mark T. Conard,250-499,1
Mark Twain,250-499,12
Mark Twain,500-749,8
Mark Twain,750-999,2
Mark Twain,<250,6
Mark Twain,>=1000,3
Mark Vonnegut,250-499,1
Mark Waid,250-499,2
Mark Waid,<250,4
Mark Wigan,<250,1
Mark Yarnell,250-499,1
Mark Z. Danielewski,250-499,1
Mark Z. Danielewski,500-749,1
Mark Z. Danielewski,750-999,1
Mark Z. Danielewski,<250,1
Mark Zwonitzer,250-499,1
Markus Zusak,250-499,2
Markus Zusak,500-749,1
Markus Zusak,<250,2
Marlene Targ Brill,<250,1
Marlo Morgan,<250,1
Marsha Collier,250-499,3
Marsha Collier,750-999,1
Marshall McLuhan,250-499,1
Marshall McLuhan,500-749,1
Marshall McLuhan,<250,1
Marshall Sahlins,250-499,2
Marshall Sahlins,<250,2
Marta Acosta,250-499,2
Martha Grimes,250-499,8
Martha Hailey DuBose,<250,1
Martha Heineman Pieper,250-499,1
Marthe Le Van,250-499,1
Martin  Gilbert,750-999,1
Martin  Gilbert,>=1000,1
Martin Amis,250-499,5
Martin Amis,<250,6
Martin E.P. Seligman,250-499,2
Martin Fowler,250-499,1
Martin Gardner,250-499,1
Martin H. Greenberg,250-499,3
Martin Heidegger,250-499,1
Martin Heidegger,<250,1
Martin Luther King Jr.,250-499,1
Martin Millar,<250,1
Martin S. Fridson,<250,1
Martin Woodside,<250,1
Martine Agassi,<250,1
Marvin Kaye,250-499,1
Marvin Kaye,<250,1
Marvin N. Olasky,250-499,1
Mary  Pacios,250-499,1
Mary  Stewart,250-499,8
Mary  Stewart,750-999,1
Mary Alice Monroe,250-499,1
Mary Anna Evans,250-499,1
Mary Ashworth,<250,1
Mary B. Collins,<250,2
Mary B. Morrison,250-499,1
Mary Balogh,250-499,2
Mary Burton,<250,1
Mary Daly,<250,1
Mary Doria Russell,250-499,2
Mary Doria Russell,500-749,1
Mary Downing Hahn,<250,1
Mary Ellen Snodgrass,<250,1
Mary Engelbreit,<250,1
Mary Gaitskill,250-499,1
Mary Gordon,250-499,1
Mary Higgins Clark,250-499,14
Mary Higgins Clark,<250,6
Mary Jane Maffini,250-499,1
Mary K. Baxter,<250,1
Mary Karr,250-499,1
Mary Kay Andrews,250-499,1
Mary Lawson,250-499,1
Mary M. Flekke,<250,1
Mary McBride,250-499,1
Mary McCarthy,250-499,1
Mary O'Neill,<250,1
Mary Oliver,<250,1
Mary Pope Osborne,<250,12
Mary Roach,250-499,2
Mary S. Lovell,250-499,1
Mary S. Lovell,500-749,1
Mary Walton,250-499,1
Mary Westmacott,500-749,1
Mary Wollstonecraft Shelley,250-499,6
Mary Wollstonecraft Shelley,<250,2
MaryAnn F. Kohl,<250,1
MaryJanice Davidson,250-499,3
Maryam Riess,<250,1
Masakazu Katsura,<250,1
Masaki Yamada,<250,2
Masamune Shirow,250-499,2
Masamune Shirow,<250,1
Matt Braun,250-499,2
Matt Christopher,<250,2
Matt Keefe,250-499,1
Matt Ridley,250-499,3
Matt Riser,<250,1
Matt Wagner,<250,1
Matthew Barber,<250,1
Matthew Bortolin,<250,1
Matthew J. Gibney,250-499,1
Matthew Kneale,250-499,2
Matthew Pearl,250-499,1
Matthew Pearl,500-749,1
Matthew Scully,250-499,1
Matthew Woodring Stover,250-499,1
Maud Hart Lovelace,250-499,6
Maud Hart Lovelace,<250,4
Maureen Child,<250,1
Maureen Johnson,250-499,2
Maureen Kelly,<250,1
Maurice Merleau-Ponty,500-749,1
Maurice Sendak,<250,2
Mavis Applewater,250-499,1
Max Allan Collins,250-499,6
Max Allan Collins,<250,4
Max Barry,250-499,3
Max Beerbohm,250-499,1
Max Brooks,250-499,1
Max Eilenberg,<250,1
Max Frisch,250-499,1
Max Frisch,<250,1
Max Lucado,<250,1
Maxim Gorky,250-499,1
Maxine Hong Kingston,<250,1
Maxine Swann,<250,1
Maxwell Mackenzie,<250,1
Maya Angelou,250-499,2
Maya Angelou,<250,4
Maya Angelou,>=1000,1
Maya Gold,<250,1
Mayu Shinjō,<250,3
McDougal Littell,750-999,1
Meg Cabot,250-499,9
Meg Cabot,<250,3
Megan McDonald,<250,6
Megan Whalen Turner,250-499,2
Megan Whalen Turner,<250,2
Mel Odom,250-499,1
Melania G. Mazzucco,250-499,1
Melanie Rawn,>=1000,1
Melinda Curtis,250-499,1
Melinda Haynes,250-499,1
Melinda Long,<250,1
Melissa Kantor,250-499,1
Melissa M. Garcia,<250,1
Melissa Wiley,250-499,1
Melissa de la Cruz,250-499,3
Meljean Brook,250-499,1
Melody Carlson,<250,1
Melody Malmberg,<250,1
Mercedes Lackey,250-499,34
Mercedes Lackey,500-749,4
Mercedes Lackey,750-999,1
Mercedes Lackey,<250,1
Mercer Mayer,<250,1
Meredith Daneman,500-749,1
Meredith Fletcher,250-499,1
Merlin Donald,250-499,1
Merlin Holland,250-499,1
Merline Lovelace,250-499,1
Mervyn Peake,<250,1
Mian Mian,250-499,1
Miasha,<250,1
Michael      Casey,<250,1
Michael     Lewis,250-499,1
Michael   Barber,250-499,1
Michael   Lewis,250-499,4
Michael   Lewis,<250,2
Michael  Howard,750-999,1
Michael  Wood,<250,1
Michael A. Stackpole,250-499,1
Michael Azerrad,500-749,1
Michael B. Oren,750-999,1
Michael Baur,250-499,1
Michael C. Feathers,250-499,1
Michael C.J. Putnam,<250,1
Michael Chabon,250-499,2
Michael Chabon,500-749,2
Michael Chabon,<250,1
Michael Connelly,250-499,6
Michael Connelly,500-749,1
Michael Connelly,750-999,2
Michael Connelly,<250,8
Michael Craft,250-499,3
Michael Craft,<250,1
Michael Crichton,250-499,10
Michael Crichton,500-749,3
Michael Crichton,<250,5
Michael Cunningham,250-499,2
Michael D. Coe,250-499,1
Michael D. Lyman,250-499,1
Michael D. Lyman,500-749,1
Michael D. Oates,500-749,1
Michael Dorris,250-499,1
Michael E. Doyle,250-499,1
Michael Eliot Howard,500-749,1
Michael Ende,<250,2
Michael F. Roizen,250-499,2
Michael Gray,750-999,1
Michael H. Jackson,250-499,1
Michael Hanlon,<250,1
Michael Herr,250-499,1
Michael J. Bradley,250-499,1
Michael J. Davey,<250,1
Michael J. Gelb,250-499,1
Michael J. Lyons,250-499,1
Michael J. Mauboussin,250-499,1
Michael J. Nelson,250-499,1
Michael J. Nelson,<250,3
Michael Jan Friedman,250-499,1
Michael Jecks,250-499,1
Michael Jecks,500-749,1
Michael K. Brett-Surman,<250,1
Michael Korda,<250,1
Michael Koryta,250-499,1
Michael L. Perlis,<250,1
Michael Littlefield,<250,1
Michael Marshall Smith,250-499,2
Michael Moorcock,250-499,4
Michael Moorcock,<250,1
Michael Morpurgo,<250,2
Michael Munn,250-499,1
Michael Neill,<250,1
Michael Nelson,<250,1
Michael O. Tunnell,250-499,1
Michael Ochs,500-749,1
Michael Ondaatje,250-499,1
Michael Parenti,250-499,1
Michael Pollan,250-499,2
Michael Pollan,<250,1
Michael R. French,<250,1
Michael R. Phillips,250-499,1
Michael Rabiger,500-749,1
Michael S.  Smith,<250,1
Michael S. Reynolds,250-499,1
Michael Shaara,250-499,2
Michael Shaara,<250,1
Michael Spring,<250,1
Michael Streissguth,250-499,1
Michael Swanwick,250-499,1
Michael Syvanen,250-499,1
Michael T. Goodrich,500-749,1
Michael Teitelbaum,<250,1
Michael Vitez,<250,1
Michael W. Dean,500-749,1
Michael Wharton,<250,1
Michaela Muntean,<250,1
Michel Faber,750-999,1
Michel Foucault,250-499,1
Michel Foucault,<250,2
Michel de Montaigne,250-499,1
Michel de Montaigne,750-999,1
Michel de Montaigne,<250,1
Michel de Montaigne,>=1000,2
Michela Wrong,250-499,1
Michele K. Spike,250-499,1
Michelle Feynman,<250,1
Michelle Lovric,250-499,1
Michelle Lovric,<250,1
Michelle Sagara,250-499,1
Michelle Sagara,500-749,1
Michelle Tea,250-499,1
Michio Kaku,250-499,2
Michio Kaku,500-749,2
Michka Assayas,250-499,1
Micol Ostow,<250,1
Middlesex Borough Heritage Committee,<250,1
Miep Gies,250-499,1
Miguel Serrano,<250,1
Miguel de Cervantes Saavedra,250-499,2
Miguel de Cervantes Saavedra,500-749,1
Miguel de Cervantes Saavedra,750-999,1
Miguel de Cervantes Saavedra,<250,1
Miguel de Cervantes Saavedra,>=1000,4
Mikal Gilmore,250-499,1
Mike   Mason,250-499,1
Mike  Davis,250-499,1
Mike  Davis,<250,1
Mike  Rowe,<250,1
Mike Ashley,250-499,1
Mike Ashley,500-749,1
Mike Carey,<250,1
Mike Kennedy,<250,1
Mike Lupica,<250,1
Mike Mason,250-499,1
Mikhail Bakhtin,250-499,1
Mikhail Bakunin,<250,1
Mikhail Bulgakov,250-499,1
Mikhail Bulgakov,500-749,1
Mikhail Tal,250-499,1
Mikhail Tal,<250,1
Milan Kundera,250-499,5
Milan Kundera,<250,5
Milan Trenc,<250,1
Miles J. Stanford,250-499,1
Mimi Dietrich,<250,1
Mina Loy,250-499,1
Mine Yoshizaki,<250,1
Mineko Iwasaki,250-499,1
Minette Walters,250-499,5
Minette Walters,500-749,1
Minfong Ho,<250,1
Mira Nair,<250,1
Mircea Eliade,250-499,1
Mircea Eliade,500-749,1
Mircea Eliade,<250,4
Miriam Toews,250-499,1
Miroslav Sasek,<250,1
Miroslav Volf,250-499,1
Misao Inagaki,250-499,1
Mistress Lorelei,<250,1
Mitali Perkins,250-499,1
Mitch Albom,<250,5
Mitchel Resnick,<250,1
Miyamoto Musashi,<250,3
Mollie Hunter,<250,1
Molly Bang,<250,1
Molly C. Lee,<250,1
Molly Hatchet,<250,1
Mona Lisa Schulz,250-499,1
Monica Ali,250-499,2
Monica Drake,250-499,1
Monica Furlong,<250,2
Monica Kulling,<250,1
Monique Truong,250-499,1
Monte Cook,<250,1
Monty Roberts,250-499,1
Morag McKendrick Pippin,250-499,2
Muhammad Yunus,250-499,1
Mulk Raj Anand,<250,1
Murasaki Shikibu,<250,1
Murasaki Shikibu,>=1000,1
Muriel Spark,250-499,1
Muriel Spark,500-749,1
Murray Sayle,500-749,1
Murray Smith,<250,1
Myla Goldberg,250-499,1
Mymi Doinet,<250,1
Mystery,<250,1
NOT A BOOK,<250,5
Nadeem Aslam,250-499,1
Nadine Cohodas,250-499,1
Naguib Mahfouz,250-499,4
Naguib Mahfouz,<250,3
Naguib Mahfouz,>=1000,1
Nancy   Harding,250-499,1
Nancy Bartholomew,250-499,1
Nancy Conrad,250-499,1
Nancy Cote,<250,1
Nancy Friday,250-499,1
Nancy Hall,<250,1
Nancy Holyoke,<250,1
Nancy L. Mace,500-749,1
Nancy M. Armstrong,<250,1
Nancy MacDonell Smith,<250,1
Nancy Milford,500-749,1
Nancy Osa,250-499,1
Nancy Tillman,<250,1
Nancy Verde Barr,250-499,1
Nancy White Carlstrom,<250,3
Naomi Novik,250-499,2
Naomi Wolf,250-499,1
Napoleon Hill,250-499,2
Narendra Jadhav,250-499,1
Narise Konohara,<250,1
Nassim Nicholas Taleb,250-499,1
Natalie Babbitt,<250,1
Natalie Goldberg,250-499,1
Nathan Englander,250-499,1
Nathan Englander,<250,1
Nathaniel Hawthorne,250-499,3
Nathaniel Hawthorne,500-749,2
Nathaniel Hawthorne,<250,4
Nathaniel Philbrick,250-499,2
National Commission on Terrorist Attacks Upon The United States,500-749,2
National Geographic Society,500-749,1
National Geographic Society,<250,1
Natsuo Kirino,250-499,2
Natsuo Kirino,500-749,1
Nayantara Sahgal,250-499,1
Neal Barrett Jr.,<250,1
Neal Stephenson,250-499,8
Neal Stephenson,500-749,1
Neal Stephenson,750-999,3
Neal Stephenson,<250,1
Neal Stephenson,>=1000,1
Neale Donald Walsch,250-499,2
Neale Donald Walsch,<250,1
Ned Vizzini,250-499,3
Neil Cole,<250,1
Neil Gaiman,250-499,5
Neil Gaiman,500-749,3
Neil Gaiman,<250,17
Neil LaBute,<250,1
Neil Strauss,250-499,3
Neil Strauss,<250,1
Neil deGrasse Tyson,250-499,3
Nella Larsen,250-499,1
Nella Larsen,500-749,1
Nella Larsen,<250,1
Nelson DeMille,250-499,2
Nelson DeMille,500-749,6
Nelson DeMille,750-999,2
Nelson DeMille,<250,1
Nelson Mandela,<250,1
Nevil Shute,250-499,1
New Scientist,<250,1
Newt Scamander,<250,1
